Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
13450	-64.70684	-70.62327	5.916425	0.11331	0.13104	0.268122	0.0649275	0.101985	0.093517	0.955612	0.0370029	0.0073853
13460	-61.77446	-71.15782	9.383356	0.106835	0.027219	0.173156	0.019743	0.083068	0.10364	0.554182	0.176154	0.269664
13470	-66.69769	-70.73224	4.034557	0.0985175	0.0983547	0.185082	0.21711	0.17627	0.138284	0.0573342	0.317631	0.625034
13480	-65.89787	-71.84279	5.944919	0.130507	0.175134	0.243482	0.110054	0.048912	0.0626813	0.120258	0.320525	0.559217
13490	-63.18007	-71.3785	8.198434	0.290476	0.0330357	0.0916151	0.0270887	0.0653802	0.0946687	0.501389	0.0101406	0.488471
13500	-63.96085	-69.40613	5.445277	0.0663649	0.146712	0.36711	0.0389988	0.0471895	0.141756	0.384323	0.0293301	0.586347
13510	-64.0514	-69.23483	5.183427	0.118558	0.0822358	0.361374	0.0641929	0.08481	0.116542	0.25007	0.167194	0.582736
13520	-65.73902	-71.03325	5.294235	0.00698121	0.204153	0.361374	0.071363	0.0423902	0.133165	0.146797	0.633103	0.220099
13530	-63.50308	-71.61297	8.109885	0.00920006	0.0745282	0.294989	0.0402805	0.0339178	0.155969	0.0291156	0.59966	0.371224
13540	-62.62884	-69.25661	6.627769	0.26464	0.00178346	0.00689247	0.198449	0.173281	0.074665	0.205148	0.490046	0.304806
13550	-65.89163	-72.13952	6.247893	0.0934762	0.190617	0.137734	0.104927	0.160372	0.0609895	0.559411	0.0430274	0.397561
13560	-61.02917	-71.33396	10.30479	0.206994	0.00255352	0.00782116	0.106534	0.0695045	0.0513539	0.281501	0.0393156	0.679183
13570	-64.68053	-72.537	7.856475	0.292165	0.0865851	0.0263534	0.0395959	0.169883	0.0132515	0.167637	0.138527	0.693836
13580	-65.22476	-69.88758	4.662825	0.144947	0.0270173	0.222361	0.304461	0.0595691	0.108284	0.0939374	0.10489	0.801172
13590	-63.04743	-71.27063	8.223202	0.122657	0.0196174	0.170214	0.136544	0.0393864	0.111993	0.226277	0.321241	0.452482
13600	-62.71275	-71.33029	8.617543	0.185158	0.0540196	0.0553417	0.0880514	0.0997422	0.0886122	0.563479	0.216712	0.219809
13610	-65.91927	-69.86394	3.944666	0.246698	0.143194	0.135692	0.184088	0.129139	0.08153	0.0315321	0.627245	0.341222
13620	-65.94596	-73.76171	7.815749	0.0535302	0.193708	0.0950016	0.136957	0.0711006	0.0805819	0.189918	0.488935	0.321147
13630	-64.59659	-69.14126	4.544673	0.129524	0.132516	0.334379	0.0499093	0.099571	0.129577	0.0135313	0.408364	0.578105
13640	-66.20724	-69.36537	3.158131	0.21975	0.162763	0.243435	0.114886	0.105147	0.133173	0.41685	0.205582	0.377569
13650	-65.41648	-72.796	7.379519	0.294297	0.0935892	0.099264	0.017115	0.0914939	0.06774	0.330881	0.602474	0.0666444
13660	-66.34926	-69.63621	3.28695	0.129128	0.0364005	0.321215	0.29457	0.0444274	0.143781	0.0256453	0.246891	0.727463
13670	-66.5384	-69.84536	3.306959	0.0256028	0.273142	0.324774	0.0485793	0.0887865	0.207141	0.182131	0.480831	0.337037
13680	-62.35598	-73.1995	10.84352	0.020524	0.014496	0.139217	0.0883772	0.0429752	0.0988874	0.124975	0.148617	0.726409
13690	-66.58192	-73.30948	6.727554	0.29978	0.0331059	0.100483	0.128263	0.0409903	0.109626	0.589703	0.354916	0.0553809
13700	-63.41134	-72.84833	9.436982	0.205589	0.0408935	0.0305176	0.0607846	0.0530895	0.118777	0.345181	0.182119	0.4727
13710	-61.38378	-72.82837	11.44459	0.098071	0.0127703	0.0471716	0.0561111	0.0773305	0.0680773	0.343709	0.015972	0.640319
13720	-64.54489	-71.69748	7.152584	0.0980296	0.0772853	0.0346614	0.232773	0.122283	0.115436	0.0636412	0.11017	0.826188
13730	-65.27194	-71.8665	6.59456	0.0579048	0.14847	0.188766	0.139876	0.0371877	0.14999	0.163138	0.516399	0.320463
13740	-65.04766	-71.82442	6.776756	0.153807	0.196818	0.165564	0.0550575	0.0496503	0.0876737	0.0247703	0.380766	0.594464
13750	-62.51951	-73.2341	10.71459	0.0719713	0.0680913	0.0704628	0.0579942	0.0610972	0.0845014	0.0247395	0.0774283	0.897832
13760	-64.15985	-69.48516	5.325309	0.293069	0.00616646	0.0480016	0.193606	0.149948	0.126312	0.572908	0.0360399	0.391052
13770	-63.65591	-71.98474	8.328831	0.24042	0.0646549	0.040755	0.117527	0.0683906	0.0607662	0.0920643	0.591959	0.315977
13780	-64.1949	-70.57047	6.375562	0.175133	0.00482721	0.119322	0.186383	0.0974311	0.155473	0.460853	0.441246	0.0979016
13790	-66.80168	-70.34812	3.546445	0.210874	0.147111	0.271263	0.0215521	0.122592	0.176726	0.107567	0.333011	0.559422
13800	-64.67709	-70.13315	5.456054	0.11953	0.163008	0.209302	0.0724002	0.0979241	0.145162	0.801234	0.00508764	0.193678
13810	-62.11462	-69.95713	7.842508	0.0904724	0.0856383	0.260848	0.020854	0.0904722	0.0805936	0.171506	0.00499897	0.823495
13820	-68.134	-72.25215	4.118143	0.319721	0.277583	0.0405016	0.00820595	0.21533	0.0460266	0.230644	0.20803	0.561326
13830	-62.27389	-72.62808	10.35419	0.130084	0.0406488	0.118411	0.00434296	0.0916829	0.0558978	0.510507	0.228495	0.260998
13840	-63.14839	-72.30821	9.159813	0.131303	0.0331765	0.189998	0.0195724	0.0309203	0.125406	0.633187	0.089598	0.277215
13850	-62.97691	-71.05503	8.078121	0.132021	0.0208536	0.210207	0.0315381	0.0944557	0.122185	0.296482	0.519198	0.184321
13860	-64.81351	-73.55214	8.738627	0.163459	0.0803572	0.139279	0.00208651	0.0284385	0.14825	0.076595	0.239032	0.684373
13870	-64.69339	-74.84295	10.14956	0.156438	0.0199111	0.137708	0.000512873	0.0228126	0.118986	0.756777	0.0627897	0.180433
13880	-62.20483	-70.2266	8.021768	0.192297	0.0411307	0.0671323	0.1313	0.087807	0.0958069	0.0866952	0.210008	0.703297
13890	-65.59624	-70.82148	5.225243	0.269573	0.0233867	0.0872737	0.312292	0.0596319	0.0724286	0.0415933	0.537357	0.42105
13900	-66.09087	-69.732	3.641136	0.141925	0.129987	0.261303	0.111667	0.0862648	0.21189	0.0229007	0.0974926	0.879607
13910	-63.04993	-71.29483	8.244893	0.195295	0.0790152	0.0557776	0.0637464	0.0868792	0.118077	0.191616	0.218239	0.590145
13920	-70.91486	-69.23657	-1.678299	0.216132	0.17194	0.32595	0.382686	0.0847301	0.159362	0.265255	0.702169	0.0325757
13930	-65.1094	-71.5219	6.412501	0.126634	0.023562	0.0499645	0.331084	0.124158	0.080405	0.465245	0.448601	0.0861536
13940	-65.03911	-69.11239	4.073283	0.296969	0.0367423	0.0420405	0.263908	0.178535	0.092528	0.44792	0.453527	0.0985536
13950	-61.99619	-71.65451	9.658315	0.122681	0.0252033	0.0294376	0.0838127	0.109401	0.122565	0.128785	0.171442	0.699773
13960	-63.37067	-71.51627	8.145606	0.0992878	0.0781623	0.188765	0.04245	0.0518505	0.145699	0.414651	0.349832	0.235517
13970	-63.23329	-71.18424	7.950955	0.0119168	0.0152679	0.372172	0.0352639	0.0656266	0.120522	0.218599	0.27741	0.503992
13980	-63.21857	-70.98269	7.764123	0.0684702	0.0353807	0.230906	0.0295512	0.125511	0.144921	0.16854	0.1028	0.72866
13990	-62.42857	-71.55438	9.125812	0.117776	0.0629279	0.0936206	0.0751941	0.0953187	0.0880818	0.128378	0.444699	0.426923
14000	-61.84117	-71.1527	9.311536	0.101595	0.0313419	0.15194	0.064588	0.0413756	0.128192	0.0139002	0.108107	0.877993
14010	-63.70285	-72.02645	8.323596	0.0953933	0.107695	0.244156	0.0115818	0.0243082	0.109771	0.154306	0.356919	0.488775
14020	-61.89142	-70.19896	8.307542	0.197112	0.0418	0.178709	0.00261611	0.0757876	0.0980816	0.305736	0.107419	0.586845
14030	-64.83182	-69.68283	4.851015	0.233031	0.103249	0.19217	0.119446	0.121936	0.0827364	0.111827	0.398873	0.4893
14040	-61.75561	-70.34805	8.592441	0.238896	0.0265428	0.00311544	0.140651	0.0851621	0.0784352	0.292712	0.31784	0.389448
14050	-61.8193	-72.7092	10.88991	0.160144	0.0270631	0.0557022	0.023927	0.0651861	0.0689861	0.368616	0.318015	0.313369
14060	-64.24717	-70.04751	5.800336	0.311432	0.00857299	0.106212	0.11395	0.155295	0.0861207	0.579504	0.0829295	0.337566
14070	-63.94497	-72.38692	8.441955	0.024801	0.205007	0.144104	0.0279943	0.0788596	0.103288	0.0119357	0.261843	0.726221
14080	-64.63475	-69.52288	4.888125	0.142646	0.12814	0.373232	0.0072929	0.0284763	0.170006	0.117563	0.152945	0.729492
14090	-65.13949	-71.41272	6.27323	0.43932	0.00762913	0.0400021	0.120579	0.115864	0.0228276	0.388092	0.202104	0.409804
14100	-68.04971	-70.32372	2.274008	0.276784	0.176409	0.369178	0.0613213	0.0650112	0.0965611	0.27033	0.685365	0.0443056
14110	-60.87867	-73.04131	12.16265	0.059811	0.00851852	0.104592	0.00663096	0.0684429	0.057844	0.107993	0.0466679	0.845339
14120	-61.40316	-69.96089	8.557729	0.0372003	0.0649073	0.292081	0.00313724	0.0641541	0.113918	0.0492564	0.14116	0.809584
14130	-62.50386	-70.00343	7.499567	0.100594	0.0360094	0.254592	0.0444774	0.0982927	0.120556	0.478028	0.024479	0.497493
14140	-63.75174	-72.33308	8.581336	0.0905333	0.0743614	0.148643	0.123228	0.0353214	0.101546	0.158192	0.128236	0.713573
14150	-62.78121	-70.83095	8.049744	0.0952323	0.0193926	0.243929	0.00589501	0.0694772	0.179456	0.328277	0.0661623	0.605561
14160	-66.00329	-70.82146	4.818162	0.243618	0.092275	0.274276	0.0912283	0.0806747	0.0729524	0.525809	0.368752	0.105439
14170	-60.72729	-71.06392	10.33662	0.13718	0.0173448	0.0572743	0.037341	0.0908721	0.102368	0.0126042	0.0356653	0.95173
14180	-63.59516	-69.47383	5.878669	0.326798	0.0265288	0.0785341	0.170705	0.10792	0.0652394	0.0827527	0.390821	0.526426
14190	-62.80561	-73.61655	10.81094	0.0835701	0.0191253	0.039467	0.0676676	0.0977523	0.0993307	0.682647	0.0446418	0.272711
14200	-64.89561	-74.84309	9.947481	0.124543	0.02229	0.0806354	0.144185	0.0313425	0.0684823	0.143432	0.314114	0.542454
14210	-63.2063	-70.10064	6.894341	0.247448	0.00896765	0.026436	0.161389	0.109705	0.145832	0.327618	0.294839	0.377542
14220	-66.84122	-73.99225	7.151032	0.00921485	0.12067	0.0908772	0.156691	0.141346	0.161785	0.150748	0.350129	0.499123
14230	-66.74662	-68.97084	2.224213	0.129091	0.227636	0.393412	0.100695	0.0509707	0.147183	0.0244683	0.370243	0.605288
14240	-63.01896	-70.60248	7.583521	0.368904	0.0374737	0.0402149	0.0370808	0.131837	0.0327336	0.12956	0.0267047	0.843736
14250	-62.54272	-70.94259	8.399862	0.212018	0.0830116	0.061891	0.0846163	0.0923093	0.0533557	0.0414929	0.033202	0.925305
14260	-64.66699	-72.34244	7.675444	0.119191	0.159711	0.145732	0.0313927	0.127631	0.0577135	0.568682	0.26715	0.164168
14270	-61.76187	-71.73033	9.968463	0.286039	0.00521994	0.0249494	0.000997654	0.0795104	0.0731932	0.257896	0.519835	0.222269
14280	-66.88912	-70.08884	3.199716	0.458786	0.0125025	0.0329265	0.222988	0.224535	0.0243065	0.476347	0.0854427	0.43821
14290	-61.61207	-71.52051	9.908445	0.0948283	0.0143611	0.104487	0.0931993	0.0929813	0.0745402	0.201842	0.171875	0.626282
14300	-63.84813	-72.71384	8.865702	0.227319	0.0121639	0.0248745	0.0835541	0.0643561	0.140102	0.525489	0.29414	0.180371
14310	-63.73137	-70.03155	6.300173	0.048373	0.123384	0.347403	0.0437031	0.035883	0.145461	0.0219916	0.425747	0.552261
14320	-63.16413	-70.4937	7.329568	0.0521912	0.0105006	0.372923	0.0185199	0.0993398	0.113759	0.218388	0.131223	0.650389
14330	-65.20086	-75.70536	10.5045	0.0878534	0.157385	0.0269593	0.0343064	0.0572973	0.0660257	0.258746	0.223814	0.517441
14340	-66.03375	-71.16545	5.1317	0.127914	0.142022	0.0769388	0.27801	0.106777	0.099919	0.0321336	0.643089	0.324777
14350	-63.5031	-72.6385	9.135395	0.111412	0.0185136	0.108345	0.162465	0.0395097	0.0919573	0.186577	0.267161	0.546262
14360	-64.11969	-72.84639	8.726698	0.303375	0.0313385	0.00802234	0.100364	0.0447415	0.0749216	0.15212	0.198108	0.649772
14370	-62.57613	-70.71988	8.143751	0.149831	0.032586	0.100965	0.115737	0.0807481	0.126486	0.00671729	0.526102	0.46718
14380	-66.01364	-71.31715	5.303508	0.0619798	0.122652	0.125345	0.192776	0.146686	0.169294	0.19991	0.00672992	0.79336
14390	-68.49276	-70.40062	1.907854	0.337355	0.19148	0.193036	0.195863	0.0711974	0.0837125	0.420197	0.217862	0.361941
14400	-69.51571	-69.04365	-0.4720583	0.389383	0.0656848	0.195372	0.298561	0.197257	0.104346	0.368647	0.43855	0.192803
14410	-67.16966	-69.47503	2.305369	0.108559	0.314247	0.341285	0.0680994	0.0191881	0.19154	0.220615	0.194097	0.585287
14420	-66.4012	-69.31117	2.909969	0.184589	0.170204	0.247028	0.118398	0.122886	0.154606	0.363141	0.0641495	0.572709
14430	-66.2458	-70.75789	4.512095	0.0975153	0.196122	0.203923	0.101115	0.0766103	0.202625	0.314985	0.419332	0.265682
14440	-70.81738	-69.24811	-1.569273	0.344911	0.0116415	0.484261	0.252916	0.0347613	0.204157	0.561243	0.0418398	0.396917
14450	-64.8997	-70.89287	5.993173	0.14026	0.00596584	0.424962	0.0310919	0.0788024	0.0860812	0.802867	0.0108778	0.186255
14460	-63.34934	-70.21351	6.864174	0.197094	0.0656019	0.00517663	0.219858	0.14972	0.0645828	0.344969	0.216854	0.438177
14470	-64.30601	-72.88	8.573988	0.127714	0.160581	0.0301012	0.0503502	0.0910291	0.114406	0.483912	0.0765634	0.439525
14480	-65.6053	-70.29614	4.690839	0.018684	0.270164	0.297971	0.0523475	0.0760562	0.149323	0.347753	0.596345	0.0559025
14490	-62.53112	-70.01516	7.484039	0.0410874	0.0317395	0.276199	0.10349	0.0782991	0.124869	0.0263676	0.0726223	0.90101
14500	-65.69168	-70.32522	4.633541	0.102526	0.0455602	0.328467	0.173535	0.0585992	0.160142	0.232702	0.703243	0.064054
14510	-64.42524	-70.09208	5.666844	0.207659	0.0411151	0.11629	0.253863	0.0871326	0.0855053	0.0684778	0.800624	0.130898
14520	-62.22679	-70.87987	8.653081	0.135626	0.0344556	0.0797917	0.100113	0.108648	0.109634	0.0425262	0.399039	0.558435
14530	-63.13137	-70.31347	7.182099	0.0830522	0.0181317	0.217275	0.111296	0.0660525	0.182453	0.0137495	0.366679	0.619572
14540	-61.65505	-71.06991	9.414862	0.0529687	0.0246549	0.227755	0.0385798	0.0394243	0.127923	0.147581	0.357698	0.494722
14550	-64.30037	-71.38922	7.088854	0.0476541	0.0556568	0.451607	0.0156914	0.0318466	0.0827777	0.39782	0.00935508	0.592825
14560	-65.15952	-75.00203	9.842515	0.19783	0.10248	0.0438248	0.001414	0.0557598	0.0780189	0.337869	0.593687	0.0684442
14570	-67.40758	-71.78112	4.373537	0.208043	0.275934	0.0029397	0.149953	0.109939	0.141464	0.234303	0.0624464	0.703251
14580	-66.59376	-71.94264	5.348875	0.137269	0.0435117	0.280799	0.0351583	0.0933595	0.225244	0.171421	0.488564	0.340015
14590	-67.427	-69.17536	1.748353	0.260603	0.170715	0.338708	0.0337118	0.144624	0.136209	0.118171	0.0393353	0.842494
14600	-63.56531	-71.32691	7.7616	0.0696482	0.158241	0.191928	0.0424757	0.103698	0.068937	0.300723	0.0571518	0.642126
14610	-67.29841	-69.40407	2.10566	0.176342	0.314708	0.28831	0.0441966	0.126884	0.107413	0.386176	0.543421	0.0704028
14620	-65.22384	-70.57991	5.356066	0.188417	0.128782	0.181347	0.13049	0.115996	0.0697702	0.730878	0.0391667	0.229955
14630	-63.01736	-72.04502	9.027662	0.173633	0.0614021	0.0542469	0.0076553	0.145068	0.0982536	0.185721	0.443869	0.37041
14640	-66.67189	-71.68053	5.008638	0.500658	0.0863076	0.0488083	0.0428164	0.133316	0.0288754	0.100101	0.103008	0.79689
14650	-66.0807	-71.51949	5.438789	0.174598	0.142945	0.00798801	0.27117	0.0848643	0.127051	0.697515	0.142699	0.159786
14660	-64.8288	-69.84978	5.020982	0.300951	0.0376843	0.194613	0.0844607	0.131927	0.0902226	0.596106	0.0181113	0.385783
14670	-63.89685	-71.49854	7.601683	0.19177	0.0284172	0.0322762	0.242345	0.0636844	0.0883935	0.143498	0.760813	0.0956894
14680	-63.99128	-72.50278	8.511503	0.0602792	0.0507085	0.286912	0.0359189	0.0950297	0.0500055	0.0412325	0.397706	0.561061
14690	-62.80199	-71.77624	8.974248	0.214467	0.00870186	0.0827597	0.0728931	0.120749	0.0446815	0.531605	0.250681	0.217714
14700	-62.38524	-71.93604	9.550803	0.0104394	0.0114427	0.294543	0.0269342	0.0709846	0.0867968	0.0296237	0.299631	0.670745
14710	-64.67454	-73.63487	8.96033	0.133355	0.148674	0.0179005	0.0102949	0.195217	0.0398509	0.0565768	0.388433	0.55499
14720	-61.38996	-70.75521	9.365255	0.215629	0.0540147	0.00925549	0.0441098	0.113645	0.0783609	0.420477	0.152306	0.427217
14730	-62.22964	-68.8169	6.587261	0.269022	0.000933562	0.0010534	0.266435	0.107806	0.0774902	0.0657578	0.451473	0.482769
14740	-63.20727	-68.92753	5.720263	0.227991	0.00614853	0.198334	0.140471	0.11948	0.095145	0.0477961	0.0497533	0.902451
14750	-64.4499	-70.41571	5.96581	0.208232	0.0193456	0.0347797	0.308672	0.128615	0.0695653	0.834937	0.00414445	0.160918
14760	-62.90786	-72.59856	9.690708	0.0453848	0.0206305	0.274169	0.0117145	0.0775613	0.0612186	0.247749	0.48091	0.27134
14770	-63.48737	-70.27572	6.788352	0.163606	0.0227659	0.00408743	0.286627	0.142035	0.0885814	0.453036	0.0656699	0.481294
14780	-66.24708	-70.74277	4.495689	0.241304	0.180349	0.192382	0.0655192	0.0965986	0.102985	0.28635	0.621184	0.092466
14790	-68.0465	-68.52858	0.4820756	0.330998	0.0317156	0.116104	0.470007	0.106588	0.123844	0.241166	0.250223	0.50861
14800	-64.01243	-72.54296	8.53053	0.154208	0.132786	0.126183	0.0243519	0.06961	0.0702925	0.457469	0.302267	0.240265
14810	-62.81359	-71.51449	8.700907	0.217265	0.00875586	0.0381496	0.152358	0.10916	0.0390038	0.63226	0.0529486	0.314792
14820	-64.07754	-71.28313	7.205589	0.201182	0.0729554	0.032869	0.121639	0.155313	0.0925457	0.850269	0.109135	0.0405963
14830	-67.59353	-75.62079	8.027262	0.174685	0.188243	0.0377531	0.10655	0.0924048	0.0154287	0.155096	0.787905	0.0569993
14840	-64.02661	-70.74826	6.721649	0.128015	0.0191114	0.0753295	0.223618	0.13998	0.126636	0.15761	0.573076	0.269313
14850	-64.95923	-69.62016	4.66093	0.15121	0.212996	0.295024	0.00549941	0.0747955	0.127257	0.29214	0.377729	0.330131
14860	-64.13848	-71.18969	7.05121	0.0885346	0.0545755	0.155753	0.126384	0.0981726	0.164628	0.588035	0.134638	0.277327
14870	-66.33386	-71.28104	4.947182	0.169576	0.153306	0.0588217	0.279601	0.126952	0.0571203	0.17442	0.0191901	0.80639
14880	-66.73218	-71.46269	4.730508	0.105013	0.230461	0.261376	0.156125	0.035084	0.0735202	0.0878704	0.539526	0.372604
14890	-63.18642	-70.26169	7.075263	0.158545	0.0023491	0.0855172	0.23023	0.0780402	0.131568	0.347975	0.0463065	0.605718
14900	-67.82228	-72.16525	4.342965	0.0807915	0.456735	0.159989	0.0155502	0.0176031	0.159888	0.29914	0.0602511	0.640609
14910	-64.46012	-69.64479	5.184665	0.188693	0.0278306	0.328362	0.044704	0.0837033	0.154327	0.34531	0.210948	0.443741
14920	-63.97167	-72.93857	8.966909	0.233705	0.0525036	0.100425	0.0181356	0.0775156	0.0625158	0.824295	0.0997777	0.0759277
14930	-65.87098	-73.60116	7.73018	0.0681883	0.0854297	0.0462585	0.226691	0.138985	0.0717255	0.223875	0.0771125	0.699013
14940	-62.92199	-73.02928	10.10729	0.0202348	0.0230126	0.193327	0.0266249	0.0331965	0.163133	0.530529	0.0571421	0.412329
14950	-67.05103	-71.79211	4.741078	0.0129771	0.00291852	0.532253	0.0611982	0.00305352	0.248388	0.0880371	0.417114	0.494849
14960	-66.1606	-74.66515	8.504545	0.0132622	0.0916484	0.26228	0.0932407	0.00399283	0.114951	0.131709	0.229207	0.639085
14970	-65.08905	-72.16449	7.075441	0.00994756	0.213452	0.213092	0.0252617	0.103777	0.120706	0.246553	0.71315	0.0402965
14980	-63.65788	-72.89513	9.237253	0.214222	0.0839745	0.0314926	0.051172	0.111578	0.0321475	0.565058	0.230646	0.204296
14990	-63.08064	-70.18446	7.10382	0.223312	0.0659783	0.0444712	0.148366	0.117044	0.0849418	0.385337	0.259515	0.355148
15000	-63.59004	-71.36385	7.773803	0.0745751	0.0435938	0.32618	0.0500138	0.043125	0.0965284	0.116594	0.700491	0.182916
15010	-65.22141	-69.69619	4.474777	0.289951	0.143809	0.167141	0.0692888	0.138948	0.0715635	0.0345264	0.00977893	0.955695
15020	-65.92599	-73.40308	7.47709	0.12969	0.21362	0.0670502	0.00178646	0.15045	0.0936069	0.278884	0.636055	0.0850611
15030	-62.62038	-70.74512	8.124744	0.195237	0.0224591	0.194954	0.0173244	0.060815	0.116984	0.487054	0.192163	0.320782
15040	-67.57812	-71.26628	3.688157	0.0474505	0.0404563	0.298777	0.32187	0.045039	0.185928	0.301099	0.608098	0.0908025
15050	-62.85585	-69.96426	7.108412	0.235986	0.0574502	0.205552	0.0180201	0.0642957	0.102466	0.198252	0.0844339	0.717314
15060	-68.67285	-70.73998	2.067123	0.0701412	0.0859839	0.368745	0.21845	0.101627	0.215788	0.465812	0.269601	0.264587
15070	-62.40752	-72.50245	10.09493	0.135488	0.0855277	0.0636421	0.0151827	0.0978596	0.0627527	0.463522	0.144661	0.391817
15080	-63.68292	-73.50042	9.817505	0.0830384	0.00370597	0.232821	0.0338905	0.00542064	0.122321	0.0258994	0.151572	0.822528
15090	-65.43621	-69.58335	4.147137	0.234504	0.0530505	0.0286828	0.287047	0.20602	0.0958968	0.18653	0.157269	0.6562
15100	-65.4591	-69.18511	3.726008	0.348564	0.0271533	0.0853475	0.266722	0.162226	0.0466785	0.0289319	0.417776	0.553292
15110	-60.77643	-71.55676	10.78033	0.133596	0.00123004	0.0638902	0.0210781	0.0941459	0.0952619	0.0290624	0.409645	0.561293
15120	-63.78936	-71.77197	7.982616	0.150667	0.19065	0.00853166	0.0695199	0.133838	0.065195	0.372602	0.0165694	0.610829
15130	-63.81233	-69.65339	5.841056	0.153292	0.042382	0.405805	0.00518723	0.0256214	0.14625	0.363685	0.123192	0.513123
15140	-67.62789	-69.50478	1.876885	0.0968254	0.116538	0.515003	0.110244	0.0187165	0.217632	0.221277	0.217303	0.56142
15150	-63.02693	-70.90289	7.875959	0.118239	0.0700216	0.178687	0.035682	0.117448	0.106299	0.419308	0.270922	0.30977
15160	-64.33219	-72.25673	7.924538	0.060761	0.137443	0.126268	0.132851	0.0731129	0.0923096	0.284637	0.334796	0.380566
15170	-64.35065	-71.19603	6.845386	0.0525062	0.116278	0.228047	0.0931175	0.11535	0.0981404	0.274935	0.489747	0.235318
15180	-64.99191	-74.83798	9.846076	0.120197	0.0261917	0.0848165	0.129846	0.0339906	0.084019	0.55206	0.273419	0.174522
15190	-63.86339	-72.6932	8.829812	0.190006	0.0800511	0.0432157	0.0169628	0.0818887	0.142928	0.0888453	0.307763	0.603392
15200	-63.39085	-70.28081	6.889961	0.0347094	0.159314	0.24259	0.0570392	0.0795504	0.126903	0.156273	0.140225	0.703503
15210	-64.36289	-71.74116	7.378265	0.1802	0.133328	0.097517	0.0684066	0.0873542	0.0967868	0.602956	0.22811	0.168934
15220	-64.72105	-70.13046	5.409413	0.203844	0.0111245	0.323363	0.0957024	0.107662	0.0691192	0.225398	0.316089	0.458513
15230	-63.12561	-72.20211	9.076498	0.0775296	0.124724	0.181941	0.00827151	0.0486134	0.0955277	0.538643	0.214975	0.246382
15240	-60.4645	-70.11864	9.65414	0.217217	0.000597522	0.0594213	0.0294531	0.119308	0.0674163	0.0326921	0.176078	0.79123
15250	-62.42288	-70.17789	7.755015	0.257116	0.0751788	0.0823906	0.0303337	0.125224	0.065178	0.0300968	0.101822	0.868081
15260	-62.55745	-72.59755	10.0401	0.154699	0.0135693	0.171532	0.0023859	0.0669894	0.055378	0.378383	0.442762	0.178855
15270	-66.79969	-70.17501	3.375321	0.121575	0.109962	0.287177	0.118484	0.144829	0.180886	0.36896	0.00441033	0.62663
15280	-63.77802	-71.21583	7.437804	0.296369	0.102519	0.00875957	0.095181	0.122513	0.0337988	0.164985	0.317626	0.517389
15290	-66.19898	-73.67299	7.474001	0.129214	0.0460615	0.0584023	0.296302	0.0901911	0.0362636	0.0956644	0.500021	0.404315
15300	-69.66498	-73.17399	3.509014	0.0297255	0.0882897	0.435951	0.0227232	0.106799	0.269428	0.539143	0.280143	0.180714
15310	-64.46962	-70.35633	5.886708	0.134351	0.166668	0.201714	0.0910725	0.109871	0.0714477	0.234438	0.0698127	0.695749
15320	-64.08189	-72.94541	8.86352	0.016385	0.0600865	0.208056	0.00970023	0.0869067	0.171397	0.171642	0.586454	0.241904
15330	-66.98596	-77.93388	10.94792	0.0216602	0.0402897	0.112199	0.138343	0.04859	0.0355887	0.156997	0.166372	0.67663
15340	-65.74871	-71.73096	5.982251	0.0410965	0.0534691	0.237473	0.258269	0.0431021	0.134571	0.107361	0.823823	0.0688159
15350	-62.04533	-71.4029	9.357569	0.130649	0.0355268	0.127815	0.00902879	0.0972301	0.11534	0.444063	0.158528	0.397409
15360	-65.91994	-71.08015	5.160214	0.208107	0.181787	0.290001	0.00634251	0.0867127	0.0564981	0.53803	0.204668	0.257303
15370	-62.89588	-71.00579	8.109916	0.189455	0.109474	0.0600565	0.0333862	0.140339	0.0761719	0.274443	0.10415	0.621408
15380	-66.43463	-72.44869	6.014061	0.0964535	0.109254	0.150733	0.269441	0.0424386	0.0972813	0.435087	0.467355	0.0975573
15390	-62.76664	-71.46477	8.698133	0.0820774	0.0138318	0.259297	0.0689964	0.0425582	0.0981385	0.216798	0.57846	0.204743
15400	-63.80027	-76.03819	12.23792	0.0245398	0.0303115	0.120621	0.0177925	0.0401132	0.0668324	0.316206	0.478712	0.205082
15410	-67.7045	-71.67318	3.968677	0.185618	0.0995023	0.190404	0.322116	0.0162597	0.104645	0.112774	0.841722	0.0455033
15420	-63.59519	-70.8534	7.258202	0.168137	0.0150051	0.215208	0.0888745	0.0668176	0.118529	0.835268	0.0267615	0.137971
15430	-65.80316	-71.33186	5.528696	0.065994	0.0561397	0.154449	0.301091	0.046543	0.177678	0.126907	0.365672	0.507421
15440	-67.89116	-70.49613	2.604965	0.30834	0.234276	0.0244823	0.217169	0.159531	0.0767197	0.261878	0.629374	0.108749
15450	-63.59551	-69.82142	6.225911	0.301867	0.0186246	0.189557	0.0615352	0.119025	0.0591504	0.132854	0.237222	0.629924
15460	-64.34949	-71.54227	7.192779	0.133958	0.0222184	0.0141881	0.3316	0.0850572	0.0904406	0.273663	0.403128	0.323209
15470	-63.87919	-70.33529	6.456101	0.0368594	0.16776	0.324863	0.0107695	0.0332707	0.159025	0.474661	0.12562	0.39972
