Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]
4530	-40.7862	-41.61403	0.8278302	0.114344	0.212963
4540	-40.37198	-42.38207	2.01009	0.0982507	0.139956
4550	-40.91626	-42.40284	1.486588	0.0550044	0.222656
4560	-39.95365	-42.71336	2.759706	0.0372417	0.144472
4570	-42.24619	-42.18226	-0.06393677	0.241684	0.15283
4580	-41.08651	-43.14464	2.058128	0.0260996	0.208487
4590	-41.02861	-43.12521	2.096602	0.0257624	0.205925
4600	-40.33001	-41.75697	1.426961	0.0906662	0.191488
4610	-40.15245	-42.81239	2.659932	0.0274854	0.161747
4620	-40.84182	-41.91194	1.070121	0.0847038	0.224343
4630	-41.81388	-42.72573	0.9118514	0.198728	0.122247
4640	-42.36088	-42.3153	-0.04558393	0.248266	0.144864
4650	-40.48582	-42.07007	1.584259	0.0644751	0.205824
4660	-40.22657	-43.22065	2.994079	0.0202134	0.143837
4670	-43.163	-46.70415	3.541156	0.0558532	0.0669673
4680	-42.12646	-42.89134	0.7648751	0.221979	0.110072
4690	-40.87439	-41.9471	1.072712	0.146368	0.162484
4700	-40.04929	-42.70012	2.650821	0.0317743	0.158145
4710	-40.45772	-41.83194	1.37422	0.0822591	0.20387
4720	-40.48855	-42.33448	1.845929	0.108561	0.142017
4730	-41.18234	-42.03752	0.8551831	0.167125	0.15812
4740	-40.66839	-41.90907	1.240676	0.0802478	0.215945
4750	-39.91558	-42.35116	2.43558	0.0509907	0.15515
4760	-41.05953	-42.43214	1.37261	0.146757	0.139493
4770	-41.00199	-42.15745	1.155466	0.0719292	0.230686
4780	-40.8379	-41.65561	0.8177086	0.109344	0.218725
4790	-40.07115	-41.96595	1.894799	0.0708361	0.17606
4800	-40.11462	-42.07014	1.955522	0.0860997	0.15622
4810	-40.72085	-42.73842	2.017575	0.109538	0.128105
4820	-42.25423	-43.16642	0.9121901	0.224886	0.0960628
4830	-41.3833	-45.11435	3.731055	0.0178045	0.0907045
4840	-40.35942	-43.63887	3.279446	0.0275597	0.114984
4850	-40.43076	-43.76276	3.331996	0.0257058	0.112878
4860	-42.91773	-41.63332	-1.284412	0.199735	0.286758
4870	-40.15542	-42.38678	2.231369	0.0810084	0.140522
4880	-39.94837	-42.64666	2.698292	0.0474331	0.138909
4890	-40.31314	-41.74688	1.433735	0.0982102	0.183433
4900	-40.02644	-42.00732	1.980878	0.0741092	0.1663
4910	-43.97432	-42.81197	-1.162345	0.324551	0.152742
4920	-39.98548	-42.09001	2.104522	0.0698749	0.161216
4930	-41.84747	-43.14288	1.295408	0.1836	0.108468
4940	-43.08816	-45.15867	2.07051	0.00633096	0.227323
4950	-40.44036	-42.97621	2.535852	0.0231893	0.175395
4960	-41.51748	-42.12886	0.6113755	0.0904078	0.253212
4970	-41.08936	-43.34131	2.251942	0.0199735	0.200007
4980	-45.03342	-43.26748	-1.765947	0.148398	0.374385
4990	-45.69418	-42.73648	-2.957706	0.218473	0.394125
5000	-42.70572	-46.21365	3.507934	0.0538707	0.0714535
5010	-42.5393	-41.7302	-0.8090983	0.251812	0.198859
5020	-41.26277	-44.48556	3.222791	0.0549378	0.0918758
5030	-40.02069	-42.84757	2.82688	0.0303566	0.146294
5040	-41.414	-41.49262	0.0786181	0.155113	0.228657
5050	-40.58063	-43.26798	2.687351	0.073445	0.113721
5060	-43.02264	-42.43327	-0.5893734	0.283722	0.15039
5070	-40.39356	-43.45574	3.062181	0.0156202	0.143298
5080	-40.97319	-43.02559	2.052404	0.114743	0.120275
5090	-40.73188	-42.33032	1.598438	0.126337	0.142893
5100	-43.37854	-45.72037	2.341832	0.17831	0.0348958
5110	-40.00134	-42.07183	2.070497	0.0725361	0.161119
5120	-41.37208	-41.50448	0.1324062	0.170249	0.209467
5130	-39.97494	-42.15322	2.178276	0.0579493	0.167583
5140	-41.64462	-42.10692	0.4623027	0.096484	0.25837
5150	-42.04925	-42.29513	0.2458852	0.0977436	0.273421
5160	-40.81304	-41.62525	0.8122134	0.113003	0.215481
5170	-40.47628	-42.12221	1.645935	0.114037	0.151614
5180	-42.21162	-42.62153	0.4099078	0.234853	0.12395
5190	-40.74727	-41.93649	1.189214	0.137405	0.162667
5200	-40.5276	-42.68391	2.156302	0.0977882	0.1294
5210	-42.48765	-45.87079	3.383141	0.0600329	0.0746962
5220	-40.38201	-41.74851	1.366502	0.108115	0.178596
5230	-39.98243	-42.26694	2.284512	0.0499367	0.167589
5240	-43.61662	-41.86938	-1.747236	0.298749	0.222623
5250	-42.21562	-42.07332	-0.1423095	0.120869	0.279551
5260	-42.56739	-42.66542	0.09802849	0.0921398	0.290167
5270	-40.61519	-42.02622	1.411034	0.0702958	0.213058
5280	-40.51959	-42.76175	2.24216	0.0307282	0.189989
5290	-40.01214	-42.63392	2.621776	0.0570933	0.135015
5300	-41.13193	-41.83558	0.7036494	0.165803	0.170863
5310	-42.16266	-43.18782	1.025159	0.215541	0.0968946
5320	-40.32581	-41.75457	1.428754	0.102015	0.180004
5330	-39.91732	-42.3162	2.398883	0.0554552	0.153451
5340	-40.01158	-42.79801	2.78643	0.0477614	0.131938
5350	-40.41182	-41.69571	1.283896	0.102134	0.190802
5360	-42.54163	-44.17193	1.630305	0.205383	0.0614458
5370	-40.45836	-42.06269	1.604326	0.0644181	0.204369
5380	-41.68989	-41.78596	0.09607517	0.20452	0.177935
5390	-41.84765	-41.81702	-0.03063206	0.215231	0.176773
5400	-41.47403	-42.70591	1.23188	0.0541453	0.242711
5410	-40.96166	-42.41337	1.451709	0.140163	0.140126
5420	-41.24432	-42.27327	1.028959	0.16605	0.146099
5430	-41.14948	-43.08725	1.937771	0.0293192	0.214338
5440	-41.51573	-41.49765	-0.01808299	0.156796	0.234262
5450	-42.74502	-42.24488	-0.5001382	0.269795	0.157592
5460	-40.47971	-42.47755	1.997838	0.0418717	0.197259
5470	-42.99248	-44.90544	1.912961	0.202698	0.042829
5480	-40.10315	-42.75574	2.652595	0.0294396	0.160346
5490	-40.60653	-41.65904	1.052518	0.123941	0.186432
5500	-40.7644	-43.43831	2.673908	0.0145781	0.173601
5510	-42.11898	-42.90206	0.7830773	0.0631644	0.267515
5520	-40.51091	-41.96611	1.455196	0.119787	0.160239
5530	-40.84234	-42.94831	2.10597	0.108844	0.122138
5540	-40.1249	-43.12724	3.002339	0.0244088	0.139019
5550	-42.7954	-43.16894	0.373539	0.0706576	0.290886
5560	-40.78376	-41.90663	1.122874	0.0834885	0.221582
5570	-40.53005	-41.70268	1.172632	0.119769	0.181552
5580	-40.32582	-41.88458	1.558764	0.106056	0.166164
5590	-39.946	-42.18689	2.24089	0.0633042	0.157509
5600	-40.30869	-42.21682	1.908121	0.0988647	0.147027
5610	-42.06027	-43.66271	1.602442	0.0275486	0.24138
5620	-42.09119	-43.38872	1.297529	0.198572	0.0933367
5630	-40.56783	-41.68918	1.121349	0.122412	0.182774
5640	-40.99991	-42.70526	1.705351	0.041938	0.219235
5650	-40.8017	-41.8536	1.051901	0.0883229	0.222097
5660	-40.06336	-43.03899	2.975634	0.0284712	0.136969
5670	-40.60458	-43.55551	2.950932	0.0592247	0.108077
5680	-42.61776	-44.08194	1.464183	0.218471	0.060878
5690	-40.28012	-41.85514	1.575013	0.0783697	0.192626
5700	-43.40065	-46.1462	2.74555	0.118432	0.0643484
5710	-40.30464	-42.82433	2.519696	0.0268426	0.172959
5720	-40.26187	-42.94375	2.681885	0.0648648	0.122713
5730	-42.84199	-41.51365	-1.328341	0.220162	0.269641
5740	-41.971	-42.13281	0.1618132	0.106621	0.270879
5750	-41.39771	-42.12781	0.7300943	0.181435	0.153237
5760	-41.67517	-42.25053	0.5753637	0.200345	0.145989
5770	-41.23403	-44.59707	3.363038	0.00551894	0.130725
5780	-40.39605	-41.76681	1.370753	0.0885004	0.19789
5790	-41.23129	-44.1026	2.871305	0.00729404	0.166009
5800	-41.17328	-42.19313	1.019849	0.0747501	0.238085
5810	-40.11271	-43.09322	2.980503	0.0408084	0.124265
5820	-40.64844	-42.49397	1.845529	0.114374	0.136235
5830	-40.79582	-41.75065	0.9548369	0.141616	0.176119
5840	-40.43942	-42.50755	2.068131	0.0985601	0.135273
5850	-42.15631	-46.00316	3.846855	0.0228082	0.0769737
5860	-40.57468	-42.63106	2.056381	0.103492	0.131226
5870	-40.08836	-42.07051	1.982151	0.0605108	0.179802
5880	-44.4754	-44.91933	0.4439337	0.307676	0.048562
5890	-40.64115	-43.77132	3.130174	0.0111553	0.142638
5900	-41.11293	-42.46413	1.351196	0.149609	0.138255
5910	-40.01497	-42.27904	2.264066	0.0484286	0.170638
5920	-41.49131	-43.40051	1.909207	0.135215	0.110595
5930	-40.801	-41.80976	1.008756	0.142241	0.17143
5940	-42.14418	-42.85224	0.7080627	0.0666536	0.269679
5950	-40.43256	-41.87915	1.446587	0.114691	0.165984
5960	-42.52265	-41.47286	-1.04979	0.225051	0.24376
5970	-41.10702	-41.56406	0.4570411	0.157586	0.197664
5980	-41.40141	-41.54709	0.1456809	0.142647	0.236069
5990	-40.54103	-41.84875	1.307717	0.12309	0.16805
6000	-40.56608	-43.65214	3.086066	0.0500665	0.107051
6010	-42.29948	-43.58801	1.288527	0.212207	0.0803802
6020	-41.12177	-43.31065	2.18888	0.111459	0.113273
6030	-39.94466	-42.21336	2.268707	0.0634449	0.155272
6040	-41.23293	-42.99445	1.761514	0.0346804	0.22226
6050	-40.30812	-42.32227	2.01415	0.0468388	0.191062
6060	-40.17041	-41.92908	1.758677	0.0920262	0.165128
6070	-42.1458	-46.02638	3.880572	0.0194342	0.0778066
6080	-40.49994	-43.54099	3.041046	0.0512109	0.1093
6090	-40.41966	-42.71219	2.292532	0.0313551	0.185566
6100	-40.98914	-41.57374	0.5845944	0.125413	0.220224
6110	-41.10943	-42.58255	1.473119	0.0505481	0.228127
6120	-40.71971	-41.70225	0.9825441	0.10083	0.214817
6130	-42.16593	-42.30646	0.1405335	0.235772	0.143332
6140	-43.14371	-41.68291	-1.460802	0.204328	0.295458
6150	-40.16372	-43.27971	3.115999	0.0252939	0.129568
6160	-43.43654	-44.24578	0.8092387	0.271933	0.0567743
6170	-39.97787	-42.21946	2.241589	0.0529637	0.167797
6180	-42.53562	-42.59665	0.06103208	0.256799	0.128296
6190	-40.53913	-42.89947	2.360338	0.0262491	0.185562
6200	-41.44775	-41.47624	0.02849557	0.166368	0.22118
6210	-40.73378	-41.90916	1.17538	0.0819336	0.21918
6220	-40.04444	-42.20512	2.160684	0.0521156	0.174742
6230	-40.16703	-42.22292	2.05589	0.0507848	0.183971
6240	-40.00996	-42.22302	2.213056	0.0516829	0.171228
6250	-39.93328	-42.59452	2.661237	0.0476213	0.141513
6260	-39.96655	-42.5441	2.577553	0.0386884	0.156753
6270	-44.00443	-41.66207	-2.342355	0.28274	0.283484
6280	-41.95277	-44.2068	2.254025	0.0105339	0.209289
6290	-40.16261	-41.90611	1.743504	0.0740992	0.184199
6300	-41.41777	-41.62461	0.2068429	0.182787	0.19132
6310	-42.11987	-43.32321	1.203341	0.205249	0.0937577
6320	-40.15759	-41.95715	1.799568	0.0690676	0.185005
6330	-40.23219	-42.67571	2.443526	0.0312949	0.174247
6340	-41.5872	-41.66696	0.07975257	0.195474	0.18821
6350	-41.27369	-41.49261	0.2189129	0.156378	0.216819
6360	-40.09803	-42.11986	2.021823	0.0837267	0.153596
6370	-41.06702	-41.73588	0.6688544	0.107221	0.232066
6380	-43.88568	-41.66601	-2.21967	0.254201	0.302776
6390	-41.02681	-42.96792	1.941108	0.121461	0.121945
6400	-41.84301	-45.08346	3.240454	0.0619544	0.0835281
6410	-42.25773	-44.94585	2.688128	0.102388	0.0847199
6420	-40.20827	-41.81991	1.611636	0.0914827	0.176754
6430	-42.25851	-43.73488	1.476371	0.199265	0.0791655
6440	-43.01904	-42.78094	-0.2380978	0.28201	0.125629
6450	-41.79925	-41.45726	-0.3419959	0.185761	0.229708
6460	-39.92217	-42.53753	2.615367	0.0484141	0.144177
6470	-43.03253	-43.19238	0.1598501	0.0773285	0.300319
6480	-41.77101	-43.07938	1.308368	0.0442345	0.246857
6490	-40.23437	-42.11234	1.877968	0.0957354	0.152429
6500	-42.77378	-43.23727	0.4634927	0.261342	0.0934222
6510	-39.98779	-42.13259	2.144799	0.0587796	0.169275
6520	-40.17442	-41.91334	1.738921	0.092232	0.166411
6530	-40.76035	-41.67607	0.9157205	0.104898	0.215785
6540	-40.72322	-44.22048	3.497261	0.0157018	0.110427
6550	-40.44459	-41.78774	1.343149	0.0864633	0.202007
6560	-41.63032	-41.67506	0.04474384	0.19853	0.187793
6570	-43.24049	-44.69865	1.458155	0.0187033	0.2611
6580	-40.00282	-42.04017	2.037344	0.0696497	0.166504
6590	-40.02377	-42.57089	2.547119	0.0360102	0.161725
6600	-40.10645	-42.33681	2.230364	0.0785564	0.14305
6610	-40.10703	-41.90278	1.795751	0.0786951	0.175665
6620	-42.18708	-43.39332	1.206239	0.209387	0.0894016
6630	-41.00777	-43.07213	2.064357	0.0272359	0.206882
6640	-40.48225	-43.28206	2.799815	0.0648973	0.113793
6650	-43.21426	-42.09913	-1.115129	0.161337	0.312398
6660	-41.30383	-41.62062	0.3167963	0.174848	0.190972
6670	-41.98935	-42.4651	0.4757472	0.0842838	0.269557
6680	-43.04093	-41.52769	-1.513232	0.251221	0.252516
6690	-40.87747	-41.64168	0.7642101	0.11217	0.219931
6700	-40.74872	-41.69821	0.9494892	0.137258	0.18088
6710	-41.10677	-42.85932	1.752543	0.132529	0.125088
6720	-42.5579	-44.56766	2.00976	0.1744	0.0638325
6730	-41.36991	-41.99457	0.624661	0.1816	0.161018
6740	-40.99798	-42.12041	1.122435	0.151831	0.153273
6750	-39.97145	-42.18851	2.21706	0.0554182	0.167191
6760	-41.32054	-41.51297	0.1924323	0.167765	0.207428
6770	-40.57357	-41.66004	1.086472	0.120852	0.186963
6780	-40.26662	-42.26128	1.994658	0.0495228	0.189847
6790	-42.83865	-45.02798	2.189332	0.172449	0.0522497
6800	-40.79611	-42.36258	1.566464	0.129876	0.141764
6810	-42.52088	-41.91171	-0.6091724	0.147975	0.28763
6820	-40.27019	-42.22071	1.950524	0.0957581	0.146938
6830	-41.58211	-43.48723	1.905113	0.137881	0.108237
6840	-43.9062	-41.6397	-2.266496	0.268765	0.291741
6850	-40.78829	-43.83102	3.042728	0.00978904	0.150595
6860	-43.53422	-41.65987	-1.874349	0.230691	0.300262
6870	-42.6195	-41.51323	-1.106268	0.238942	0.234125
6880	-40.73582	-41.5919	0.8560818	0.128258	0.196919
6890	-41.90899	-42.34619	0.4371934	0.0891968	0.26755
6900	-40.4213	-41.97538	1.554083	0.0698209	0.202753
6910	-42.08831	-43.54059	1.45228	0.189148	0.0910982
6920	-40.28438	-42.0243	1.739915	0.10149	0.157079
6930	-43.26543	-41.79211	-1.47332	0.195986	0.304743
6940	-40.46644	-42.37033	1.903886	0.105692	0.140519
6950	-41.06374	-41.63604	0.5722935	0.11827	0.228295
6960	-40.48082	-42.20095	1.720133	0.112229	0.14783
6970	-41.42107	-42.8386	1.417532	0.0461388	0.236726
6980	-40.89447	-42.39015	1.49568	0.136061	0.140914
6990	-40.26136	-41.81235	1.550997	0.0836558	0.18915
7000	-41.90446	-41.48668	-0.4177762	0.175153	0.246027
7010	-40.4089	-41.94553	1.536635	0.0718563	0.202032
7020	-41.11802	-41.72806	0.6100359	0.16443	0.17929
7030	-41.10372	-43.16273	2.05901	0.117656	0.116864
7040	-42.35278	-44.34583	1.993052	0.160136	0.0793553
7050	-40.4783	-43.50712	3.028826	0.051399	0.110032
7060	-41.95036	-42.8188	0.8684444	0.20823	0.116016
7070	-41.49399	-42.23756	0.7435633	0.186416	0.147241
7080	-41.66621	-42.66527	0.9990601	0.187457	0.126945
7090	-40.4673	-41.99486	1.527553	0.116088	0.158485
7100	-41.70825	-43.19032	1.482066	0.0377288	0.240272
7110	-41.16082	-41.52545	0.364635	0.139678	0.222536
7120	-40.2106	-42.31892	2.108328	0.0460017	0.184802
7130	-43.10059	-43.08528	-0.01531106	0.0857757	0.305073
7140	-41.98742	-42.1757	0.1882784	0.224626	0.150879
7150	-41.70517	-42.64484	0.939674	0.191716	0.127161
7160	-40.34998	-43.07782	2.727836	0.06519	0.118925
7170	-41.88379	-45.16367	3.279877	0.00269748	0.139814
7180	-40.15379	-41.88629	1.732502	0.0768737	0.182254
7190	-39.99265	-42.66841	2.67576	0.0529573	0.135083
7200	-42.24101	-45.26681	3.025794	0.0804784	0.0811816
7210	-41.35876	-41.49913	0.1403706	0.151635	0.227481
7220	-40.6858	-42.28161	1.595813	0.056066	0.213363
7230	-39.93677	-42.57137	2.634605	0.0498932	0.141248
7240	-41.35273	-41.64023	0.2875057	0.127719	0.240308
7250	-40.6087	-44.04888	3.440174	0.0223219	0.108109
7260	-41.36667	-43.19961	1.83294	0.0295228	0.222035
7270	-42.6129	-42.07021	-0.5426862	0.262114	0.16848
7280	-39.91594	-42.32074	2.404806	0.0539778	0.154482
7290	-40.0087	-42.59696	2.588257	0.0585302	0.136104
7300	-40.43739	-41.99408	1.556682	0.113859	0.158519
7310	-40.24752	-41.98787	1.740352	0.0665892	0.191946
7320	-42.45626	-41.56297	-0.8932978	0.187	0.270017
7330	-42.10935	-42.7252	0.6158453	0.224831	0.118452
7340	-41.50957	-43.16863	1.659058	0.149422	0.11524
7350	-41.45433	-42.81099	1.356659	0.162535	0.124917
7360	-40.31557	-42.85203	2.536467	0.0260771	0.17246
7370	-41.00385	-41.65674	0.6528868	0.113854	0.226637
7380	-41.55465	-41.47341	-0.08123717	0.176267	0.219551
7390	-41.22691	-41.82215	0.595245	0.104489	0.240346
7400	-41.45711	-41.47645	0.01933985	0.168308	0.219929
7410	-41.32853	-41.55917	0.2306432	0.138041	0.234272
7420	-40.0694	-42.01388	1.944484	0.0655907	0.177561
7430	-40.2953	-41.75538	1.460082	0.0956348	0.184023
7440	-41.16709	-41.6797	0.5126166	0.116512	0.23455
7450	-40.06534	-42.02875	1.963406	0.0643499	0.177376
7460	-39.93794	-42.57687	2.638934	0.0497999	0.141015
7470	-41.88926	-41.45743	-0.4318259	0.193116	0.229123
7480	-41.14153	-41.66561	0.5240757	0.117243	0.232955
7490	-42.1967	-41.55122	-0.6454737	0.225397	0.212943
7500	-40.03961	-42.04904	2.009429	0.0780563	0.160201
7510	-41.36982	-41.54017	0.1703442	0.174566	0.202291
7520	-40.47304	-43.83275	3.359709	0.018322	0.118173
7530	-41.33784	-42.31936	0.9815212	0.0718585	0.243865
7540	-40.70694	-41.62379	0.9168461	0.111684	0.208914
7550	-41.92729	-42.80428	0.8769888	0.206563	0.117039
7560	-41.63461	-43.13319	1.498574	0.0383297	0.238427
7570	-43.86026	-42.73761	-1.122652	0.137616	0.336686
7580	-40.51324	-42.1225	1.609254	0.116742	0.151673
7590	-43.60419	-44.31407	0.7098814	0.279707	0.0564888
7600	-41.23929	-43.57615	2.336856	0.106108	0.107473
7610	-43.62687	-42.15171	-1.475164	0.175298	0.32557
7620	-40.25941	-42.60764	2.348234	0.0338308	0.178893
7630	-40.21233	-41.89445	1.682117	0.0958431	0.167081
7640	-43.39548	-43.31008	-0.08540137	0.294633	0.101498
7650	-39.93535	-42.2156	2.280253	0.0578145	0.160032
7660	-41.1464	-41.92028	0.7738846	0.0934726	0.2379
7670	-39.93278	-42.32555	2.392777	0.0495755	0.159791
7680	-41.86114	-43.02024	1.159104	0.191225	0.111116
7690	-41.94154	-43.95721	2.015672	0.141012	0.0967744
7700	-40.8135	-44.15565	3.342143	0.00925974	0.128559
7710	-40.11691	-42.24593	2.12902	0.0493925	0.179852
7720	-40.0022	-42.04429	2.042093	0.0678081	0.167987
7730	-41.71094	-43.77681	2.065869	0.131675	0.102329
7740	-40.44276	-42.09178	1.649026	0.112297	0.153121
7750	-42.63969	-41.47722	-1.162467	0.222317	0.254986
7760	-41.08848	-43.67283	2.584356	0.0123129	0.182616
7770	-41.01581	-42.35783	1.342023	0.0601415	0.228414
7780	-40.41254	-43.17941	2.766866	0.0185767	0.162597
7790	-41.7574	-43.28156	1.524167	0.0351403	0.239688
7800	-40.01591	-42.03834	2.02243	0.0740617	0.163215
7810	-40.06103	-41.96198	1.90095	0.0782163	0.168216
7820	-41.72507	-41.64383	-0.08123714	0.141963	0.253854
7830	-42.02523	-41.50983	-0.5153994	0.175511	0.253027
7840	-40.22812	-42.24321	2.015093	0.0917542	0.146076
7850	-40.66389	-41.76629	1.102398	0.132032	0.174582
7860	-40.89937	-42.05818	1.158814	0.146128	0.156235
7870	-40.42211	-42.26504	1.842927	0.0515734	0.199232
7880	-40.04864	-43.03023	2.981599	0.0334207	0.13157
7890	-40.19883	-41.94928	1.750449	0.0948963	0.162878
7900	-42.77259	-41.67185	-1.10074	0.259382	0.213269
7910	-40.0847	-42.17166	2.08696	0.0813904	0.151024
7920	-43.6152	-44.57824	0.9630411	0.269669	0.0474476
7930	-40.25051	-42.63909	2.388577	0.0326354	0.177048
7940	-40.15438	-41.89348	1.739104	0.0758713	0.182758
7950	-40.84039	-41.92788	1.087494	0.0834171	0.22432
7960	-40.02746	-42.13227	2.104812	0.076238	0.154831
7970	-40.18613	-42.62774	2.441606	0.0737792	0.131907
7980	-40.53046	-42.01111	1.480645	0.0694223	0.208686
7990	-39.96445	-42.751	2.786553	0.0428391	0.136851
8000	-41.65628	-42.12313	0.4668506	0.0957137	0.258798
8010	-40.23842	-41.85708	1.61866	0.0783754	0.189331
8020	-40.11603	-42.03645	1.920418	0.0628096	0.182156
8030	-43.67206	-43.94998	0.2779189	0.0592898	0.30946
8040	-39.95469	-42.36521	2.410516	0.0618465	0.146183
8050	-40.04055	-41.98928	1.948731	0.070642	0.172189
8060	-42.50031	-43.07247	0.5721514	0.066205	0.280371
8070	-45.18774	-44.17168	-1.016059	0.360711	0.105558
8080	-40.08462	-42.21446	2.129846	0.0512186	0.177963
8090	-40.15871	-41.95992	1.801216	0.0910488	0.1629
8100	-40.02073	-42.56599	2.545261	0.0612965	0.136578
8110	-40.74996	-44.18777	3.437812	0.0115842	0.119025
8120	-41.32717	-41.52431	0.1971384	0.144388	0.23045
8130	-40.5127	-42.08507	1.572369	0.117614	0.153582
8140	-40.25791	-42.84402	2.586112	0.0262206	0.168575
8150	-41.01328	-41.61079	0.5975173	0.153757	0.190907
8160	-40.41737	-41.70715	1.28978	0.0977156	0.194777
8170	-40.41803	-43.52863	3.110602	0.0443975	0.110871
8180	-40.2077	-41.81574	1.608037	0.0903704	0.178137
8190	-43.63564	-43.45477	-0.1808753	0.0835464	0.31978
8200	-41.6909	-41.47282	-0.2180827	0.186328	0.219803
8210	-41.08365	-41.51854	0.4348855	0.142142	0.214779
8220	-41.62583	-45.02464	3.398801	0.0487805	0.0847683
8230	-42.30397	-42.51161	0.2076345	0.24293	0.131117
8240	-40.23172	-42.88563	2.653907	0.0652863	0.1244
8250	-39.98112	-42.08801	2.106886	0.0684321	0.16248
8260	-39.91985	-42.54813	2.628286	0.0465654	0.145052
8270	-43.34532	-41.65022	-1.695107	0.276793	0.240651
8280	-40.49184	-41.98778	1.495946	0.118032	0.158923
8290	-41.24149	-41.5002	0.2587104	0.157835	0.212362
8300	-40.17157	-42.83331	2.661742	0.0268154	0.162281
8310	-40.45191	-43.14739	2.695479	0.0191816	0.167372
8320	-41.21883	-44.35118	3.132354	0.0599327	0.0936966
8330	-42.29931	-41.81222	-0.4870882	0.242002	0.184401
8340	-40.21376	-42.07566	1.861896	0.0947991	0.154577
8350	-41.16545	-41.68553	0.5200859	0.167096	0.183403
8360	-41.24096	-42.68253	1.441573	0.150763	0.130289
8370	-43.38042	-43.36314	-0.01728687	0.292995	0.0980024
8380	-42.68583	-41.61248	-1.073352	0.190789	0.279798
8390	-41.87861	-41.45788	-0.4207221	0.184709	0.236693
8400	-41.35176	-41.60207	0.2503146	0.177351	0.193479
8410	-40.04188	-42.1523	2.110429	0.0775181	0.153127
8420	-41.15564	-42.97855	1.822909	0.130619	0.121695
8430	-40.89613	-44.36341	3.46728	0.0309383	0.0974497
8440	-40.50891	-42.0714	1.562487	0.117649	0.154291
8450	-40.59696	-41.86265	1.265686	0.0823119	0.211996
8460	-40.84712	-41.8976	1.050475	0.0859964	0.224531
8470	-40.68473	-41.88096	1.196236	0.133513	0.166029
8480	-41.04477	-41.52851	0.4837436	0.146853	0.206386
8490	-40.50648	-43.05587	2.549391	0.0787593	0.118804
8500	-41.18432	-41.57125	0.3869278	0.163858	0.196676
8510	-40.53654	-43.40632	2.869783	0.0623177	0.1111
8520	-40.14854	-42.32693	2.17839	0.0452654	0.180258
8530	-46.6681	-42.96819	-3.699914	0.41171	0.256824
8540	-40.85862	-43.2284	2.369786	0.0201463	0.190953
8550	-41.3017	-42.3381	1.036397	0.0695963	0.241992
8560	-41.53887	-41.56007	0.02119511	0.187558	0.200539
8570	-40.38134	-41.71591	1.334564	0.0974561	0.191661
8580	-41.72895	-41.67017	-0.05877871	0.204758	0.189366
8590	-40.11185	-42.64984	2.537995	0.0323419	0.16608
8600	-40.1351	-43.23086	3.095759	0.0281088	0.128278
8610	-42.16382	-41.91084	-0.252988	0.132747	0.276014
8620	-43.88475	-43.50148	-0.3832782	0.315103	0.103477
8630	-40.32223	-41.93259	1.610359	0.0716395	0.196693
8640	-40.59143	-43.01593	2.424497	0.0232382	0.183738
8650	-42.31304	-44.19151	1.87847	0.169712	0.0784143
8660	-40.38207	-43.02705	2.644983	0.0217147	0.168645
8670	-40.76763	-41.57849	0.8108689	0.128143	0.200442
8680	-40.58954	-43.65077	3.061231	0.0521981	0.106791
8690	-42.83004	-42.10046	-0.729578	0.273111	0.171567
8700	-43.26322	-42.04685	-1.216368	0.291243	0.190121
8710	-41.04937	-41.52247	0.4731065	0.14141	0.21263
8720	-39.98459	-42.12382	2.139233	0.0597842	0.16869
8730	-40.40568	-41.7025	1.296819	0.105779	0.186183
8740	-40.52953	-42.47569	1.946154	0.106433	0.136593
8750	-41.13785	-44.26502	3.12717	0.0589306	0.0950894
8760	-42.23051	-43.22796	0.9974528	0.220592	0.0939316
8770	-41.86112	-43.44869	1.587566	0.166949	0.103101
8780	-43.34612	-42.49389	-0.8522234	0.29853	0.155391
8790	-40.94962	-41.66139	0.7117706	0.151126	0.184927
8800	-41.59064	-42.5747	0.9840642	0.184155	0.131377
8810	-40.30078	-41.80542	1.50464	0.102508	0.173792
8820	-40.00167	-42.20429	2.20262	0.053049	0.170648
8830	-40.13122	-42.36184	2.230614	0.0798465	0.141741
8840	-41.01825	-41.52782	0.5095706	0.139145	0.212147
8850	-40.8111	-41.58041	0.7693081	0.121659	0.210058
8860	-42.32025	-41.54421	-0.7760418	0.230744	0.217436
8870	-40.33288	-42.09316	1.76028	0.103957	0.153077
8880	-41.03921	-43.19742	2.158207	0.0235605	0.203484
8890	-42.19899	-41.99523	-0.2037558	0.238587	0.166464
8900	-43.10516	-43.84177	0.7366055	0.2655	0.0686821
8910	-40.44137	-42.9606	2.519233	0.0785002	0.121336
8920	-44.23209	-44.01994	-0.2121532	0.321813	0.0838709
8930	-40.51494	-42.44727	1.932326	0.106444	0.137624
8940	-39.95648	-42.27646	2.319981	0.0646647	0.150188
8950	-40.1354	-42.44401	2.308612	0.0398785	0.175831
8960	-40.95154	-43.17075	2.219214	0.106026	0.116421
8970	-41.33943	-42.90085	1.561415	0.148753	0.123268
8980	-40.32486	-42.35648	2.031619	0.0453411	0.191244
8990	-39.98204	-42.42766	2.445622	0.0629649	0.142419
9000	-39.98564	-42.43508	2.44944	0.0418253	0.163271
9010	-41.21688	-43.79356	2.576678	0.0111396	0.184367
9020	-40.80013	-41.80429	1.004168	0.0925929	0.221424
9030	-40.59037	-43.86472	3.274352	0.037882	0.105046
