Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
13700	-63.89587	-69.75004	5.854168	0.0476453	0.0958342	0.386453	0.0214178	0.102615	0.123592	0.0896664	0.0974408	0.812893
13710	-62.85648	-71.08284	8.226359	0.197652	0.0661927	0.164587	0.0120045	0.0727686	0.0869718	0.190642	0.476229	0.33313
13720	-65.47532	-74.11258	8.637261	0.146234	0.0830745	0.151701	0.0669478	0.0878752	0.0336179	0.313743	0.51711	0.169147
13730	-61.62363	-69.79136	8.167735	0.202072	0.0351691	0.146984	0.0496705	0.0946222	0.0760425	0.0377815	0.0625865	0.899632
13740	-63.72642	-70.46128	6.734854	0.200306	0.00718838	0.258106	0.031796	0.0926998	0.121607	0.0154344	0.77264	0.211925
13750	-66.43301	-69.4483	3.015289	0.185703	0.211857	0.248164	0.0967768	0.154266	0.0930689	0.134628	0.153708	0.711663
13760	-63.6973	-72.38287	8.685564	0.0602105	0.0117498	0.148643	0.143062	0.0470319	0.155141	0.513112	0.30182	0.185068
13770	-64.15182	-70.56468	6.412861	0.0947188	0.155447	0.208596	0.00177468	0.106833	0.168412	0.264233	0.0171854	0.718581
13780	-62.98618	-70.71737	7.731195	0.146055	0.0613691	0.0662101	0.140291	0.108125	0.115151	0.202281	0.175043	0.622676
13790	-64.16303	-72.29886	8.135826	0.156445	0.160072	0.0188829	0.0883899	0.109818	0.0733377	0.701916	0.191819	0.106265
13800	-69.10834	-69.3559	0.2475645	0.290229	0.29354	0.333887	0.109342	0.0676711	0.102124	0.038653	0.288027	0.67332
13810	-65.93897	-69.76783	3.828864	0.264618	0.0822828	0.200112	0.169985	0.0843537	0.127649	0.492873	0.328961	0.178167
13820	-63.53535	-72.58722	9.051864	0.106519	0.0457432	0.143171	0.105383	0.0446188	0.0930146	0.589101	0.184587	0.226312
13830	-67.49919	-70.89556	3.396371	0.0892617	0.0669694	0.171653	0.390812	0.0600105	0.182633	0.332907	0.50962	0.157473
13840	-65.11267	-71.20507	6.0924	0.187532	0.114017	0.136804	0.0474347	0.147444	0.126513	0.072434	0.575203	0.352363
13850	-66.51598	-70.80268	4.286693	0.0646162	0.0709562	0.496451	0.00343517	0.0866055	0.172702	0.278217	0.504453	0.21733
13860	-65.28843	-69.95463	4.666201	0.441692	0.0274884	0.00225999	0.162635	0.193732	0.0385802	0.52199	0.048065	0.429945
13870	-62.8644	-71.47851	8.614119	0.175084	0.032861	0.0657453	0.024992	0.166346	0.106153	0.0245249	0.0536138	0.921861
13880	-63.95996	-71.38433	7.424377	0.0148667	0.021054	0.289765	0.106798	0.0403538	0.187306	0.353656	0.0881582	0.558186
13890	-63.97666	-69.52733	5.550672	0.320367	0.00668006	0.0721456	0.16445	0.159111	0.0774979	0.368429	0.366563	0.265008
13900	-64.00546	-70.52905	6.523594	0.270799	0.103389	0.0648322	0.100471	0.115328	0.0726808	0.0327765	0.589919	0.377304
13910	-65.12231	-74.04245	8.920145	0.116767	0.045036	0.103279	0.0256372	0.161654	0.0959252	0.277716	0.657662	0.0646229
13920	-66.99199	-71.63952	4.647524	0.235361	0.227654	0.100451	0.0248083	0.184067	0.0954438	0.2119	0.406338	0.381762
13930	-67.72151	-71.96584	4.244333	0.142647	0.0909876	0.0840684	0.228147	0.109362	0.242721	0.0674607	0.880258	0.0522817
13940	-68.47897	-71.25638	2.777413	0.157036	0.381914	0.124475	0.0555458	0.173005	0.115648	0.339727	0.3476	0.312673
13950	-64.91164	-70.16857	5.256922	0.0183898	0.203061	0.35317	0.0182149	0.0680048	0.161376	0.462808	0.504804	0.032388
13960	-65.33277	-71.99712	6.664349	0.212916	0.0423087	0.203037	0.0362034	0.105965	0.116545	0.188405	0.789288	0.0223067
13970	-63.97097	-73.5021	9.531133	0.0430031	0.0183227	0.121351	0.11222	0.0569683	0.150746	0.68234	0.188369	0.129291
13980	-62.75255	-70.41883	7.666288	0.143488	0.0399456	0.155732	0.104817	0.0550957	0.142978	0.0550611	0.21549	0.729449
13990	-60.26304	-71.66135	11.39831	0.135551	0.00311183	0.0171899	0.0376545	0.119904	0.0495819	0.15198	0.0206947	0.827325
14000	-65.08693	-70.41231	5.325372	0.296951	0.0976277	0.162261	0.0337062	0.155002	0.0715505	0.0557632	0.402513	0.541723
14010	-64.23176	-71.27771	7.045947	0.160134	0.00790938	0.364952	0.0344886	0.0682644	0.052693	0.301805	0.208093	0.490102
14020	-63.43215	-72.15377	8.721615	0.148397	0.0708562	0.0738725	0.119314	0.0941582	0.0565455	0.591139	0.031354	0.377507
14030	-62.239	-71.31523	9.076228	0.0121211	0.0270399	0.301727	0.0252422	0.0172293	0.153268	0.0421857	0.00687046	0.950944
14040	-66.43964	-69.62692	3.18728	0.159175	0.103159	0.559638	0.0118249	0.0284669	0.114711	0.385925	0.00331817	0.610756
14050	-65.36875	-69.91368	4.544925	0.0346016	0.244247	0.284501	0.0498158	0.118624	0.143667	0.305074	0.225593	0.469333
14060	-63.50022	-70.84754	7.347327	0.150472	0.0408934	0.0406963	0.16169	0.142116	0.130039	0.198683	0.264933	0.536385
14070	-63.71959	-69.09452	5.374928	0.340143	0.0165002	0.0253538	0.19749	0.129004	0.1049	0.379675	0.294775	0.32555
14080	-62.09442	-74.69248	12.59805	0.0936409	0.0389835	1.85539e-05	0.00378407	0.102877	0.0339769	0.294677	0.158485	0.546838
14090	-62.63111	-70.09877	7.46766	0.108204	0.0763978	0.252014	0.0373487	0.0938123	0.0891311	0.171234	0.340195	0.48857
14100	-66.66802	-70.10701	3.438986	0.139698	0.10976	0.337919	0.108461	0.0554402	0.206875	0.417437	0.464725	0.117839
14110	-64.15657	-72.72811	8.571541	0.154949	0.0362935	0.0603858	0.0552621	0.168154	0.0993209	0.798377	0.0193664	0.182256
14120	-67.29461	-71.58274	4.288129	0.0615378	0.195858	0.200221	0.183473	0.166238	0.087331	0.0845736	0.658893	0.256534
14130	-62.10832	-71.02002	8.911704	0.0637347	0.0123767	0.234597	0.0173363	0.0759027	0.144982	0.259608	0.390656	0.349736
14140	-65.63988	-69.51907	3.879186	0.258795	0.0686656	0.154151	0.274249	0.0879691	0.081407	0.0656724	0.0908357	0.843492
14150	-64.30076	-72.86177	8.561013	0.239889	0.0673046	0.0992048	0.00250155	0.0515927	0.11466	0.259191	0.33919	0.40162
14160	-63.92147	-71.41881	7.497341	0.291425	0.00536935	0.0369926	0.063622	0.200478	0.0568021	0.428066	0.235162	0.336772
14170	-65.75219	-71.31111	5.558918	0.164064	0.107669	0.179776	0.0649724	0.127389	0.155764	0.839459	0.122321	0.0382202
14180	-62.42128	-70.63167	8.210385	0.232834	0.0690847	0.00434093	0.0691552	0.126398	0.0995585	0.114636	0.472255	0.41311
14190	-66.99086	-72.00495	5.014084	0.245937	0.0384072	0.112305	0.107226	0.130245	0.206255	0.139724	0.497735	0.36254
14200	-62.92941	-71.62405	8.694645	0.0439402	0.054832	0.189509	0.0961375	0.0664753	0.114266	0.171882	0.600378	0.22774
14210	-63.64263	-69.55049	5.907861	0.0677282	0.0754084	0.363722	0.053287	0.0924008	0.120996	0.049155	0.206589	0.744256
14220	-63.35788	-71.77306	8.415187	0.125942	0.0596889	0.0103679	0.205716	0.087253	0.0970881	0.00803981	0.707264	0.284696
14230	-63.51321	-70.80931	7.296092	0.0369497	0.100165	0.282266	0.0718158	0.0430324	0.135508	0.428088	0.194135	0.377777
14240	-63.68409	-72.91988	9.235794	0.180161	0.0909761	0.0286555	0.0385118	0.127453	0.0589372	0.228563	0.71098	0.0604568
14250	-64.798	-71.54551	6.747503	0.234771	0.0951557	0.162491	0.0791657	0.0470745	0.0920996	0.344582	0.0983973	0.557021
14260	-63.50013	-72.06799	8.567861	0.0319495	0.0755584	0.233362	0.0712922	0.0394847	0.122993	0.133005	0.644131	0.222863
14270	-65.75525	-69.99145	4.236203	0.142305	0.136766	0.29904	0.103296	0.123536	0.0935976	0.498828	0.269003	0.232169
14280	-62.92329	-70.45606	7.53277	0.0906895	0.0257432	0.224729	0.152026	0.0575392	0.101313	0.0779962	0.457152	0.464852
14290	-65.30719	-72.42088	7.113688	0.0941427	0.097328	0.0397582	0.173807	0.167148	0.111193	0.116987	0.460321	0.422692
14300	-67.85988	-70.12693	2.26705	0.119923	0.31006	0.246378	0.0442427	0.108729	0.216453	0.764745	0.0661741	0.169081
14310	-64.60004	-70.07809	5.478048	0.1387	0.0503459	0.204489	0.12491	0.0930092	0.194228	0.163418	0.0800316	0.75655
14320	-61.94012	-71.63574	9.695612	0.128235	0.0198607	0.177626	0.00843237	0.0935992	0.0625588	0.11277	0.587026	0.300204
14330	-63.42999	-70.45651	7.026523	0.191115	0.0454403	0.169747	0.0734981	0.121407	0.088687	0.382914	0.32073	0.296356
14340	-65.43799	-69.83769	4.399697	0.310203	0.108232	0.0327494	0.181158	0.132326	0.121647	0.0444885	0.466336	0.489176
14350	-65.07143	-70.47108	5.399651	0.297062	0.018308	0.0450421	0.190396	0.224456	0.0362793	0.02805	0.0968325	0.875118
14360	-63.53223	-70.00303	6.470796	0.194842	0.053481	0.0106169	0.225415	0.123504	0.12359	0.334371	0.435884	0.229745
14370	-63.69911	-71.73716	8.038054	0.180096	0.0360407	0.0221578	0.14433	0.181034	0.0505986	0.199587	0.676129	0.124285
14380	-62.52561	-72.29051	9.764901	0.0196793	0.0846957	0.201057	0.0129459	0.0800076	0.0867454	0.194393	0.378767	0.42684
14390	-63.36919	-72.60464	9.235453	0.156163	0.128445	0.0559659	0.0310045	0.0736133	0.0795296	0.270079	0.213078	0.516843
14400	-61.30604	-71.35983	10.05378	0.176135	0.0435297	0.00548188	0.0898021	0.0749882	0.0735932	0.035215	0.363587	0.601198
14410	-66.13944	-71.25733	5.11789	0.0400022	0.357789	0.180435	0.0559562	0.04785	0.15058	0.645069	0.271076	0.0838556
14420	-63.61417	-72.68062	9.066448	0.119167	0.00153293	0.0360623	0.118842	0.18407	0.0776844	0.222987	0.176197	0.600816
14430	-68.14071	-72.78734	4.646636	0.206107	0.0844791	0.267413	0.245592	0.031818	0.0324411	0.307464	0.211659	0.480877
14440	-62.84294	-72.64039	9.797447	0.0548894	0.0557091	0.202693	0.0322607	0.0753434	0.0618016	0.373194	0.335263	0.291543
14450	-65.48136	-70.52601	5.044649	0.0481571	0.0416189	0.452352	0.047074	0.077352	0.171536	0.506463	0.0571398	0.436397
14460	-63.85133	-71.80073	7.949403	0.0883821	0.0457299	0.335128	0.0427586	0.046269	0.0626178	0.319066	0.154261	0.526673
14470	-67.06945	-74.8723	7.802856	0.11491	0.259638	0.0642232	0.0185641	0.149172	0.0253353	0.248211	0.0298074	0.721982
14480	-61.96538	-70.74957	8.784189	0.0571562	0.00978037	0.299102	0.0315463	0.0209141	0.139965	0.197211	0.145815	0.656974
14490	-67.1612	-78.02362	10.86242	0.0254513	0.0173268	0.19237	0.0770838	0.00592396	0.0849085	0.132887	0.629407	0.237706
14500	-62.8247	-69.39933	6.574622	0.114007	0.0364281	0.404951	0.00177174	0.0622225	0.104305	0.159041	0.292286	0.548673
14510	-68.05831	-69.464	1.405685	0.111077	0.145846	0.29143	0.290759	0.0974297	0.173652	0.247799	0.111641	0.64056
14520	-64.31147	-71.40823	7.096756	0.158761	0.0127944	0.14051	0.101531	0.154032	0.117014	0.352195	0.411709	0.236095
14530	-71.68868	-69.91034	-1.778344	0.44489	0.208889	0.405001	0.0550071	0.077295	0.157198	0.735065	0.102179	0.162756
14540	-63.81058	-69.20492	5.394343	0.24321	0.0512752	0.012175	0.2648	0.1248	0.115681	0.337562	0.100138	0.5623
14550	-64.84694	-70.61297	5.766029	0.0580133	0.0761592	0.269115	0.135134	0.101333	0.144394	0.544037	0.197031	0.258932
14560	-66.17163	-70.64788	4.476251	0.0393235	0.311999	0.385954	0.00418356	0.00359192	0.13554	0.597679	0.219993	0.182328
14570	-67.84941	-72.69595	4.846539	0.185654	0.0362963	0.251887	0.120578	0.00572336	0.252764	0.41927	0.0606285	0.520101
14580	-69.72281	-71.34677	1.623952	0.176744	0.445441	0.164585	0.137278	0.0643804	0.105445	0.157707	0.495837	0.346455
14590	-64.68148	-69.07919	4.397709	0.310174	0.0696619	0.104089	0.17955	0.132001	0.0909877	0.0333482	0.194409	0.772243
14600	-66.66225	-68.84768	2.18543	0.3246	0.0408618	0.142363	0.281718	0.104757	0.157589	0.106235	0.332162	0.561603
14610	-65.57339	-70.52006	4.946668	0.341747	0.0170989	0.165815	0.0704757	0.187907	0.0623724	0.310468	0.065084	0.624448
14620	-64.99277	-69.1811	4.188333	0.237153	0.0324151	0.00316552	0.371529	0.186978	0.0708795	0.00285292	0.368884	0.628263
14630	-63.6427	-70.80445	7.161754	0.162567	0.0294465	0.0198259	0.175241	0.179977	0.112724	0.193478	0.164566	0.641956
14640	-66.24442	-70.3824	4.137978	0.101091	0.107708	0.390952	0.046628	0.0273956	0.232111	0.228099	0.410379	0.361522
14650	-63.83327	-70.43117	6.597901	0.0351637	0.0605797	0.345476	0.0230768	0.091036	0.166612	0.0747911	0.274878	0.65033
14660	-63.82099	-72.77251	8.951522	0.0468359	0.0238473	0.286838	0.00639205	0.0907191	0.0913194	0.894848	0.0453882	0.0597635
14670	-63.49936	-71.09504	7.595683	0.234561	0.112128	0.0197435	0.0654655	0.131744	0.0836923	0.676777	0.0983113	0.224912
14680	-64.72022	-71.20472	6.484497	0.203586	0.131099	0.120197	0.106688	0.0707012	0.0981539	0.457661	0.153765	0.388574
14690	-67.17992	-68.7786	1.598688	0.373554	0.00496792	0.0564066	0.323288	0.223686	0.113859	0.0512797	0.737345	0.211375
14700	-61.0261	-71.85119	10.82508	0.115845	0.000313173	0.00750729	0.0988631	0.0807027	0.102625	0.0233966	0.373868	0.602735
14710	-61.19548	-71.42499	10.22951	0.15974	0.00370299	0.0341897	0.0362845	0.0972802	0.119192	0.254385	0.142034	0.603581
14720	-61.78417	-70.79581	9.011642	0.27972	0.01	0.0162852	0.0696379	0.125439	0.0403745	0.391104	0.264059	0.344838
14730	-67.74006	-70.20333	2.463267	0.296884	0.137375	0.108274	0.263799	0.181681	0.0431007	0.542453	0.124116	0.333432
14740	-64.57693	-71.47849	6.901566	0.161425	0.0511133	0.176377	0.165152	0.059529	0.085642	0.586244	0.28996	0.123795
14750	-64.58853	-74.06882	9.480284	0.0818805	0.0648116	0.0488364	0.110005	0.0604714	0.140409	0.0397291	0.572941	0.38733
14760	-62.12539	-71.83038	9.704987	0.125096	0.00556839	0.0111688	0.146465	0.137366	0.0639468	0.239798	0.349493	0.410708
14770	-66.22758	-69.34527	3.117698	0.0908085	0.0755399	0.559931	0.0584852	0.0428729	0.15454	0.140905	0.196692	0.662402
14780	-67.28962	-69.48974	2.200123	0.210193	0.325769	0.259	0.0396805	0.0923153	0.123831	0.394133	0.0881955	0.517672
14790	-66.34299	-71.27425	4.931257	0.090792	0.29189	0.188848	0.135864	0.0388146	0.100359	0.465202	0.311994	0.222804
14800	-63.41728	-71.41629	7.999004	0.0964892	0.164259	0.154488	0.0103891	0.0674702	0.124081	0.535668	0.042981	0.421351
14810	-65.60104	-72.08827	6.487233	0.169165	0.12064	0.160271	0.149935	0.0610858	0.0691222	0.767877	0.103623	0.1285
14820	-62.83059	-72.68635	9.855766	0.265763	0.0471712	0.0246613	0.0105395	0.0805394	0.0496622	0.709364	0.129829	0.160807
14830	-62.58089	-70.53224	7.951346	0.130703	0.0515795	0.203885	0.0104087	0.135425	0.0887386	0.209944	0.107287	0.682769
14840	-69.53176	-71.79771	2.265946	0.191921	0.0888525	0.349378	0.319328	0.0389973	0.0573897	0.0817278	0.242412	0.675861
14850	-61.717	-70.16786	8.45086	0.0289551	0.0274417	0.331468	0.00270157	0.0378934	0.154929	0.0885036	0.137688	0.773808
14860	-62.71424	-73.59779	10.88355	0.0844028	0.0160973	0.0561003	0.0674471	0.0673714	0.110065	0.00572401	0.732449	0.261827
14870	-68.27704	-70.14466	1.867623	0.387	0.156784	0.0417719	0.196148	0.237463	0.0564855	0.129932	0.272884	0.597184
14880	-64.12174	-70.0148	5.893063	0.237096	0.0368505	0.0401339	0.193629	0.118463	0.148476	0.401657	0.20091	0.397433
14890	-66.73275	-71.74268	5.009934	0.0356314	0.090456	0.191505	0.30581	0.0948349	0.122448	0.450211	0.0815924	0.468197
14900	-66.25666	-75.22073	8.96407	0.0455706	0.00819279	0.101202	0.260252	0.0263126	0.103484	0.477457	0.195892	0.326651
14910	-63.50353	-70.47127	6.967736	0.122126	0.0489603	0.245918	0.00548732	0.0857589	0.186038	0.0625564	0.00324101	0.934203
14920	-63.48736	-71.39535	7.907998	0.221283	0.0246044	0.0637124	0.126003	0.134584	0.0537955	0.477214	0.475971	0.0468143
14930	-64.88848	-70.06599	5.177505	0.0848601	0.24489	0.223048	0.0170624	0.152671	0.105623	0.153768	0.0428775	0.803355
14940	-63.20823	-71.07338	7.865147	0.201934	0.107139	0.080287	0.0363499	0.101029	0.100447	0.290676	0.155926	0.553398
14950	-63.88363	-73.74785	9.864229	0.0123752	0.09978	0.164103	0.0182689	0.0382486	0.144928	0.398183	0.253933	0.347884
14960	-61.55135	-68.85268	7.301327	0.268224	0.00873015	0.00354164	0.183347	0.134801	0.0707009	0.104801	0.13462	0.76058
14970	-63.31864	-71.36753	8.048893	0.185774	0.0167535	0.0634742	0.105903	0.180224	0.0613171	0.252393	0.217757	0.52985
14980	-63.67363	-69.87691	6.203282	0.181974	0.0235434	0.0847445	0.208663	0.0994736	0.153054	0.0225581	0.358499	0.618943
14990	-64.08752	-69.86547	5.777953	0.299102	0.0743035	0.0327136	0.183856	0.098479	0.0948021	0.115319	0.394249	0.490432
15000	-62.72489	-69.63923	6.914342	0.163809	0.0753561	0.189468	0.0933242	0.0901212	0.0862033	0.0761828	0.0709616	0.852856
15010	-63.38315	-69.96362	6.580467	0.0379374	0.074768	0.396229	0.00840387	0.0870844	0.118826	0.159488	0.171566	0.668947
15020	-62.23093	-69.59754	7.366611	0.132369	0.0078153	0.241138	0.112326	0.0700855	0.10073	0.072565	0.347614	0.579821
15030	-62.82489	-71.14406	8.319166	0.265202	0.0827478	0.0933507	0.00541961	0.0936933	0.0528233	0.106875	0.207696	0.685429
15040	-62.79151	-70.89757	8.106052	0.0239709	0.0790861	0.343761	0.00357828	0.0638499	0.0949262	0.161333	0.353038	0.485628
15050	-65.86313	-70.20226	4.339131	0.148833	0.182879	0.343761	0.0219914	0.0356389	0.157741	0.505607	0.370387	0.124005
15060	-62.61686	-72.94394	10.32708	0.100603	0.0945294	0.0821763	0.0209643	0.0719183	0.0729025	0.410605	0.050309	0.539086
15070	-68.81455	-76.21569	7.401132	0.238641	0.094456	0.00468273	0.222421	0.00244115	0.0992402	0.602332	0.029986	0.367682
15080	-64.04961	-70.11513	6.065521	0.0653876	0.106593	0.350999	0.0188398	0.0725954	0.147339	0.119157	0.652344	0.228499
15090	-63.43193	-70.01174	6.579812	0.118842	0.0859697	0.238354	0.0511924	0.106351	0.122589	0.14137	0.45749	0.40114
15100	-63.88032	-71.02043	7.140102	0.309999	0.0299766	0.220524	0.00468715	0.0624345	0.0537798	0.0411071	0.242006	0.716887
15110	-64.3137	-72.31953	8.005838	0.155934	0.0639921	0.177597	0.020429	0.110736	0.0879772	0.737736	0.246361	0.0159032
15120	-63.93336	-72.97905	9.045693	0.0594046	0.025767	0.0984386	0.0903038	0.0703342	0.194662	0.204814	0.060796	0.73439
15130	-63.12874	-69.1508	6.022056	0.169141	0.0475985	0.316947	0.00669094	0.0909667	0.13366	0.0920429	0.139534	0.768423
15140	-63.82884	-69.82436	5.995526	0.113572	0.0219914	0.227832	0.20133	0.0445379	0.157723	0.162055	0.133871	0.704074
15150	-66.90856	-73.70791	6.799349	0.0278181	0.119357	0.37344	0.0856297	0.0186485	0.0819873	0.27995	0.412946	0.307104
15160	-63.08892	-72.20388	9.114959	0.281354	0.0132968	0.0483366	0.0325722	0.10387	0.0543012	0.448569	0.473822	0.0776092
15170	-64.7893	-70.46459	5.675293	0.219502	0.0966042	0.0940805	0.201159	0.0900118	0.0895749	0.598212	0.0190509	0.382737
15180	-63.40567	-71.02416	7.618492	0.23058	0.096647	0.0272177	0.0988773	0.119159	0.0731484	0.345241	0.482834	0.171925
15190	-63.69381	-72.05615	8.362341	0.212961	0.044107	0.0195038	0.0789632	0.0845324	0.14994	0.247981	0.379567	0.372452
15200	-65.71835	-70.20523	4.486882	0.162702	0.0977629	0.379478	0.0605086	0.0583976	0.120947	0.772512	0.171606	0.0558814
15210	-63.35339	-72.67335	9.319962	0.0378456	0.0137748	0.342103	0.00953392	0.0208033	0.0943405	0.384582	0.395893	0.219525
15220	-63.65244	-70.87303	7.220587	0.160921	0.0202081	0.109563	0.223026	0.0720115	0.0896531	0.48547	0.137389	0.377141
15230	-66.03469	-69.98737	3.952686	0.099763	0.142704	0.182932	0.250512	0.100909	0.142921	0.0508486	0.552593	0.396558
15240	-64.00021	-70.55717	6.556952	0.159053	0.0324375	0.33238	0.0380827	0.0892943	0.0737586	0.44078	0.277896	0.281324
15250	-63.32801	-71.60066	8.272648	0.100287	0.0675969	0.153209	0.129653	0.0688963	0.0770717	0.207054	0.413487	0.379459
15260	-61.4722	-70.69675	9.224551	0.236402	0.0203635	0.113537	0.00818863	0.0765106	0.070534	0.279196	0.0896339	0.63117
15270	-64.1656	-70.33705	6.171441	0.303788	0.0710899	0.0120201	0.168376	0.0939697	0.104589	0.389961	0.287549	0.32249
15280	-62.55407	-71.76923	9.215152	0.185585	0.0913505	0.00678888	0.0876322	0.104336	0.0505464	0.117879	0.518411	0.363711
15290	-60.79907	-70.83665	10.03759	0.107355	0.0124349	0.110075	0.0527901	0.0903623	0.0917231	0.184506	0.00904214	0.806451
15300	-61.38208	-69.8803	8.498213	0.26213	0.0110644	0.0586201	0.0400334	0.113132	0.0948685	0.171769	0.0158627	0.812369
15310	-66.65993	-71.2303	4.570373	0.155648	0.128992	0.0508966	0.3145	0.157202	0.0663157	0.176526	0.565082	0.258393
15320	-63.94184	-71.35124	7.409401	0.193075	0.0497178	0.0948551	0.147451	0.0486383	0.127528	0.0798074	0.013608	0.906585
15330	-62.84615	-69.85286	7.006713	0.181965	0.00738078	0.136142	0.141805	0.135008	0.0890742	0.157248	0.169557	0.673195
15340	-62.496	-70.41869	7.922685	0.165007	0.0348336	0.124365	0.0904929	0.0696985	0.138486	0.0385041	0.178822	0.782674
15350	-61.89035	-71.47762	9.587273	0.0707339	0.00648459	0.155923	0.0714156	0.0812001	0.112656	0.324633	0.401949	0.273418
15360	-62.93063	-70.60899	7.678361	0.138273	0.0561143	0.162547	0.11365	0.0840506	0.0865186	0.266943	0.369011	0.364046
15370	-68.00998	-75.12369	7.113704	0.132365	0.381312	0.0649603	0.0406884	0.0297606	0.0342887	0.65133	0.227134	0.121536
15380	-66.3605	-72.04573	5.685235	0.107924	0.195304	0.277873	0.0162423	0.146566	0.0462797	0.172275	0.418054	0.40967
15390	-64.63573	-70.89662	6.260891	0.359038	0.0517387	0.0364355	0.0564483	0.19412	0.0493639	0.173419	0.327691	0.49889
15400	-60.40128	-70.17262	9.771343	0.22462	0.0102191	0.0238128	0.0424702	0.12242	0.0611072	0.168037	0.166442	0.665521
15410	-62.82961	-70.05244	7.222837	0.177901	0.0580766	0.0356439	0.186101	0.111189	0.106304	0.0743425	0.190488	0.735169
15420	-63.39743	-70.64699	7.249563	0.0522955	0.0240047	0.243448	0.106606	0.0951271	0.151735	0.138938	0.357162	0.5039
15430	-66.94991	-72.16765	5.217736	0.153829	0.263586	0.0859345	0.157683	0.0573589	0.106756	0.0752284	0.481481	0.44329
15440	-66.33774	-72.41791	6.080172	0.11355	0.245043	0.035934	0.109722	0.150572	0.105836	0.530225	0.265345	0.204429
15450	-65.66101	-70.40687	4.745864	0.207399	0.0879409	0.125152	0.183932	0.105069	0.150937	0.794063	0.0791077	0.126829
15460	-63.45568	-70.06134	6.605663	0.256722	0.00165568	0.152465	0.14493	0.112704	0.0528864	0.217757	0.256426	0.525818
15470	-62.9912	-73.49606	10.50486	0.10457	0.073253	0.0454123	0.00760656	0.0960932	0.102865	0.683652	0.0728573	0.243491
15480	-65.31747	-69.33857	4.021107	0.491765	0.00411048	0.0160479	0.185762	0.129484	0.0874549	0.0280965	0.488388	0.483516
15490	-65.30676	-71.21271	5.905942	0.159842	0.0627462	0.211348	0.186801	0.0369498	0.115999	0.563517	0.145237	0.291246
15500	-65.68482	-70.73716	5.052343	0.233707	0.0164671	0.203124	0.127997	0.14289	0.113329	0.530946	0.407805	0.0612485
15510	-66.36073	-72.39386	6.033131	0.000358175	0.158109	0.25875	0.104945	0.111924	0.130089	0.756868	0.242819	0.000312734
15520	-64.08828	-73.9099	9.821615	0.0269933	0.00474035	0.192158	0.125385	0.0805559	0.0510575	0.0341684	0.314079	0.651752
15530	-63.21578	-70.9051	7.689315	0.220194	0.0485772	0.120993	0.0917883	0.10438	0.0544006	0.470592	0.114853	0.414555
15540	-63.03196	-71.18012	8.148158	0.15211	0.0252604	0.038255	0.14232	0.154189	0.0938896	0.492316	0.0992785	0.408406
15550	-62.5329	-70.40378	7.870872	0.326737	0.0370075	0.0110897	0.0669276	0.142976	0.0420203	0.0746379	0.439016	0.486346
15560	-64.69646	-70.90555	6.209091	0.0491309	0.0875676	0.27054	0.0749293	0.111655	0.157195	0.616979	0.12146	0.261561
15570	-60.54445	-70.93514	10.39069	0.151747	0.0130949	0.0334913	0.0810685	0.0802806	0.0786556	0.00798795	0.117934	0.874078
15580	-67.59454	-72.93197	5.337432	0.270532	0.00610952	0.0386682	0.147653	0.299152	0.054082	0.0570047	0.714539	0.228457
15590	-63.67826	-69.81172	6.133455	0.286679	0.0738217	0.0107049	0.186755	0.106994	0.091719	0.489251	0.0575054	0.453244
15600	-63.9947	-74.54872	10.55403	0.0374809	0.0103674	0.0743606	0.152493	0.0482961	0.103125	0.486094	0.0964564	0.41745
15610	-60.39035	-71.72759	11.33724	0.0690554	0.0164738	0.120179	0.00289036	0.064211	0.0947491	0.271014	0.00212964	0.726856
15620	-66.52937	-70.06005	3.530677	0.203596	0.0934721	0.135928	0.259351	0.176945	0.0820041	0.166876	0.573295	0.259828
15630	-63.03038	-70.47446	7.444079	0.117302	0.10365	0.199471	0.00909804	0.120798	0.108353	0.173339	0.335225	0.491436
15640	-67.87691	-73.74747	5.870563	0.157696	0.231281	0.0227175	0.29204	0.0047669	0.0678303	0.273602	0.167535	0.558862
15650	-65.40348	-71.50843	6.104955	0.00743686	0.120534	0.315714	0.078644	0.107055	0.12942	0.300355	0.347871	0.351774
15660	-62.60833	-71.9214	9.313065	0.218816	0.03907	0.093516	0.0175772	0.1105	0.0394388	0.182008	0.424895	0.393097
15670	-65.69043	-72.31952	6.629084	0.0497581	0.0540051	0.113891	0.260424	0.147161	0.0943733	0.0252141	0.109918	0.864868
15680	-63.06093	-73.60377	10.54284	0.0851198	0.0320797	0.175265	0.0200972	0.0664767	0.0479229	0.357534	0.399736	0.242729
15690	-68.04018	-72.64263	4.602447	0.231368	0.194686	0.0512733	0.354861	0.0109244	0.0280428	0.565477	0.0338619	0.400661
15700	-69.42897	-71.65583	2.226855	0.158765	0.157409	0.000645278	0.319987	0.181455	0.23053	0.461553	0.023729	0.514718
15710	-60.32007	-71.11554	10.79547	0.174819	0.0173449	0.00717932	0.0371516	0.0913191	0.0802564	0.389595	0.146874	0.463531
15720	-63.52334	-70.78739	7.264053	0.163666	0.0225404	0.0121288	0.210138	0.170974	0.0926844	0.519986	0.0970404	0.382974
15730	-61.57771	-70.59061	9.012909	0.261412	0.00674671	0.0369097	0.0261867	0.140275	0.0698317	0.215542	0.344035	0.440423
