Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er_full[1]	er_full[2]	er_full[3]	er_full[4]	er_full[5]	er_full[6]	er_full[7]	er_full[8]	er_full[9]	er_full[10]	er_full[11]	er_full[12]	er_full[13]	er_full[14]	er_full[15]	er_full[16]	er_full[17]	er_full[18]	er_full[19]	er_full[20]	er_full[21]	er_full[22]	er_full[23]	er_full[24]	er_full[25]	er_full[26]	er_full[27]	er_full[28]	pi[1]	pi[2]	pi[3]	pi[4]	pi[5]	pi[6]	pi[7]	pi[8]	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
10740	-50.55527	-74.18484	23.62957	0.0282227	0.233817	0.128972	0.34781	0.0915683	0.061108	0.108502	0.0282227	0	0	0	0	0	0	0.233817	0	0	0	0	0	0.128972	0	0	0	0	0.34781	0	0	0	0.0915683	0	0	0.061108	0	0.108502	0.305359	0.092435	0.105205	0.085884	0.0169244	0.0873423	0.024591	0.282259	0.251892	0.104277	0.302658	0.0324296	0.0454505	0.0251557	0.164378	0.0737603
10750	-48.95797	-72.58754	23.62957	0.0410724	0.157231	0.0846815	0.17937	0.102228	0.409153	0.0262638	0.0410724	0	0	0	0	0	0	0.157231	0	0	0	0	0	0.0846815	0	0	0	0	0.17937	0	0	0	0.102228	0	0	0.409153	0	0.0262638	0.202385	0.0352399	0.0520885	0.0613145	0.00298599	0.262036	0.00349071	0.38046	0.0930891	0.20221	0.0940948	0.106418	0.0881361	0.195427	0.0804609	0.140164
10760	-47.25598	-70.88555	23.62957	0.148473	0.314708	0.111332	0.0704487	0.0146387	0.264668	0.0757321	0.148473	0	0	0	0	0	0	0.314708	0	0	0	0	0	0.111332	0	0	0	0	0.0704487	0	0	0	0.0146387	0	0	0.264668	0	0.0757321	0.197243	0.0177403	0.0567591	0.0936319	0.0500168	0.132126	0.00292095	0.449562	0.126765	0.0856423	0.346148	0.0596716	0.114928	0.104276	0.155641	0.00692852
10770	-50.89559	-74.52516	23.62957	0.182167	0.363288	0.149312	0.0664546	0.11361	0.0216516	0.103516	0.182167	0	0	0	0	0	0	0.363288	0	0	0	0	0	0.149312	0	0	0	0	0.0664546	0	0	0	0.11361	0	0	0.0216516	0	0.103516	0.298083	0.0176113	0.111227	0.141501	0.0165919	0.138119	0.00174192	0.275125	0.292629	0.136246	0.0731251	0.236347	0.138248	0.0418232	0.0446236	0.0369571
10780	-49.19906	-72.82863	23.62957	0.141842	0.234885	0.0965382	0.235459	0.0610789	0.14695	0.0832467	0.141842	0	0	0	0	0	0	0.234885	0	0	0	0	0	0.0965382	0	0	0	0	0.235459	0	0	0	0.0610789	0	0	0.14695	0	0.0832467	0.181444	0.0397615	0.119517	0.258321	0.0130922	0.185553	0.0214813	0.18083	0.101353	0.144892	0.233833	0.0874165	0.107443	0.0325039	0.0142789	0.27828
10790	-50.50785	-74.13742	23.62957	0.135296	0.192319	0.0427147	0.292238	0.0973293	0.0376815	0.202422	0.135296	0	0	0	0	0	0	0.192319	0	0	0	0	0	0.0427147	0	0	0	0	0.292238	0	0	0	0.0973293	0	0	0.0376815	0	0.202422	0.190641	0.0388279	0.111468	0.238895	0.0388249	0.194041	0.0296881	0.157616	0.0510808	0.403248	0.117157	0.129891	0.207884	0.0198357	0.0226921	0.0482116
10800	-48.3685	-71.99808	23.62957	0.225866	0.185707	0.0713092	0.14929	0.0668543	0.213459	0.0875153	0.225866	0	0	0	0	0	0	0.185707	0	0	0	0	0	0.0713092	0	0	0	0	0.14929	0	0	0	0.0668543	0	0	0.213459	0	0.0875153	0.141467	0.0205387	0.164461	0.211724	0.0244769	0.268297	0.00891359	0.160122	0.0192143	0.144318	0.407207	0.088748	0.0868898	0.133215	0.116586	0.00382224
10810	-47.48887	-71.11844	23.62957	0.158012	0.380776	0.0974557	0.210865	0.0265292	0.0873511	0.0390114	0.158012	0	0	0	0	0	0	0.380776	0	0	0	0	0	0.0974557	0	0	0	0	0.210865	0	0	0	0.0265292	0	0	0.0873511	0	0.0390114	0.200173	0.0375156	0.0933913	0.0861776	0.0175184	0.210687	0.0178763	0.336661	0.0255807	0.260524	0.17003	0.330691	0.0584602	0.0889317	0.039434	0.0263481
10820	-46.59844	-70.22801	23.62957	0.157032	0.110415	0.0902189	0.239138	0.0196192	0.357036	0.0265413	0.157032	0	0	0	0	0	0	0.110415	0	0	0	0	0	0.0902189	0	0	0	0	0.239138	0	0	0	0.0196192	0	0	0.357036	0	0.0265413	0.147979	0.0277337	0.046178	0.0844183	0.00937555	0.0372604	0.00642101	0.640634	0.288029	0.0282797	0.338398	0.0889889	0.0206424	0.0700796	0.038071	0.127511
10830	-51.53583	-75.16541	23.62957	0.048011	0.220896	0.276062	0.0170484	0.17153	0.141533	0.124919	0.048011	0	0	0	0	0	0	0.220896	0	0	0	0	0	0.276062	0	0	0	0	0.0170484	0	0	0	0.17153	0	0	0.141533	0	0.124919	0.491043	0.0417959	0.0695924	0.127222	0.0248402	0.032161	0.00967676	0.203668	0.0463272	0.127192	0.126184	0.300256	0.0138887	0.0730038	0.0576841	0.255464
10840	-50.79977	-74.42935	23.62957	0.0667	0.319664	0.0447282	0.159936	0.25455	0.0857491	0.0686723	0.0667	0	0	0	0	0	0	0.319664	0	0	0	0	0	0.0447282	0	0	0	0	0.159936	0	0	0	0.25455	0	0	0.0857491	0	0.0686723	0.31999	0.0589909	0.103947	0.0876678	0.0529513	0.0479414	0.0127593	0.315753	0.215883	0.0801042	0.0187674	0.04173	0.251312	0.123046	0.17143	0.0977267
10850	-49.35716	-72.98674	23.62957	0.107264	0.360835	0.0453012	0.166806	0.0641768	0.144406	0.111211	0.107264	0	0	0	0	0	0	0.360835	0	0	0	0	0	0.0453012	0	0	0	0	0.166806	0	0	0	0.0641768	0	0	0.144406	0	0.111211	0.371526	0.033304	0.148566	0.154922	0.0459312	0.0878873	0.018494	0.13937	0.0689445	0.0507243	0.054884	0.0594421	0.12124	0.417968	0.087591	0.139206
10860	-53.00601	-76.63558	23.62957	0.0916888	0.36103	0.0461924	0.0509911	0.118571	0.140292	0.191234	0.0916888	0	0	0	0	0	0	0.36103	0	0	0	0	0	0.0461924	0	0	0	0	0.0509911	0	0	0	0.118571	0	0	0.140292	0	0.191234	0.170996	0.0382886	0.110688	0.383947	0.143628	0.0669579	0.0330235	0.0524712	0.186733	0.0810132	0.0432302	0.00163602	0.146678	0.122092	0.0429512	0.375667
10870	-51.18797	-74.81754	23.62957	0.175691	0.328795	0.0444153	0.0182465	0.328353	0.0866016	0.0178973	0.175691	0	0	0	0	0	0	0.328795	0	0	0	0	0	0.0444153	0	0	0	0	0.0182465	0	0	0	0.328353	0	0	0.0866016	0	0.0178973	0.132819	0.0224145	0.148021	0.327941	0.111561	0.0473733	0.0554459	0.154423	0.170611	0.0857967	0.0888239	0.0257436	0.166398	0.185133	0.0882506	0.189243
10880	-52.04917	-75.67874	23.62957	0.506095	0.080228	0.0602339	0.00665911	0.239032	0.0480869	0.059665	0.506095	0	0	0	0	0	0	0.080228	0	0	0	0	0	0.0602339	0	0	0	0	0.00665911	0	0	0	0.239032	0	0	0.0480869	0	0.059665	0.0561118	0.0122474	0.0990735	0.240522	0.034716	0.0317079	0.0361857	0.489436	0.170788	0.0422326	0.0846729	0.0770155	0.0946882	0.297569	0.0274233	0.20561
10890	-50.46759	-74.09717	23.62957	0.123641	0.551061	0.0600995	0.0488457	0.139096	0.0420413	0.0352156	0.123641	0	0	0	0	0	0	0.551061	0	0	0	0	0	0.0600995	0	0	0	0	0.0488457	0	0	0	0.139096	0	0	0.0420413	0	0.0352156	0.068333	0.0149149	0.052434	0.0415363	0.0422771	0.12663	0.05784	0.596035	0.171706	0.0847757	0.119618	0.201385	0.0433265	0.167167	0.0550482	0.156974
10900	-48.48567	-72.11524	23.62957	0.337612	0.377226	0.0434828	0.021591	0.118141	0.0724242	0.0295222	0.337612	0	0	0	0	0	0	0.377226	0	0	0	0	0	0.0434828	0	0	0	0	0.021591	0	0	0	0.118141	0	0	0.0724242	0	0.0295222	0.104499	0.0128155	0.0695388	0.152456	0.0353113	0.0582641	0.069287	0.497828	0.0492818	0.0211064	0.09345	0.115414	0.0355358	0.311093	0.129395	0.244723
10910	-48.97196	-72.60153	23.62957	0.238287	0.155989	0.0540591	0.0498614	0.348603	0.0975786	0.0556221	0.238287	0	0	0	0	0	0	0.155989	0	0	0	0	0	0.0540591	0	0	0	0	0.0498614	0	0	0	0.348603	0	0	0.0975786	0	0.0556221	0.169225	0.0207533	0.11261	0.267354	0.0670244	0.0232338	0.0399151	0.299884	0.00208382	0.0952762	0.083589	0.0923623	0.175766	0.240467	0.15208	0.158376
10920	-48.72634	-72.35591	23.62957	0.149904	0.166895	0.0627715	0.060276	0.427522	0.117976	0.0146551	0.149904	0	0	0	0	0	0	0.166895	0	0	0	0	0	0.0627715	0	0	0	0	0.060276	0	0	0	0.427522	0	0	0.117976	0	0.0146551	0.209229	0.0322747	0.104966	0.270558	0.0400647	0.0255935	0.0926732	0.22464	0.101266	0.151077	0.0881509	0.0560739	0.131029	0.241063	0.12325	0.108091
10930	-50.70268	-74.33225	23.62957	0.127693	0.0927354	0.105921	0.0993874	0.378349	0.141859	0.0540556	0.127693	0	0	0	0	0	0	0.0927354	0	0	0	0	0	0.105921	0	0	0	0	0.0993874	0	0	0	0.378349	0	0	0.141859	0	0.0540556	0.147686	0.0299237	0.114591	0.106104	0.0396247	0.0225029	0.097687	0.441881	0.0500959	0.441226	0.0073083	0.111216	0.0736126	0.0527367	0.019989	0.243815
10940	-51.40095	-75.03053	23.62957	0.15262	0.0869333	0.156399	0.137897	0.0992504	0.354798	0.0121025	0.15262	0	0	0	0	0	0	0.0869333	0	0	0	0	0	0.156399	0	0	0	0	0.137897	0	0	0	0.0992504	0	0	0.354798	0	0.0121025	0.177696	0.0497979	0.107541	0.0769653	0.0348001	0.0408618	0.112543	0.399795	0.260045	0.143721	0.232649	0.198436	0.0131429	0.0514098	0.0183807	0.0822153
10950	-48.57856	-72.20813	23.62957	0.0447087	0.308421	0.121967	0.196836	0.0865375	0.22886	0.0126705	0.0447087	0	0	0	0	0	0	0.308421	0	0	0	0	0	0.121967	0	0	0	0	0.196836	0	0	0	0.0865375	0	0	0.22886	0	0.0126705	0.336098	0.0567627	0.102404	0.10545	0.0216156	0.0750525	0.0253674	0.27725	0.0871592	0.0344503	0.0424692	0.294063	0.0414431	0.185616	0.00643499	0.308364
10960	-50.38285	-74.01243	23.62957	0.0509034	0.257515	0.0913939	0.31679	0.0620259	0.1355	0.0858713	0.0509034	0	0	0	0	0	0	0.257515	0	0	0	0	0	0.0913939	0	0	0	0	0.31679	0	0	0	0.0620259	0	0	0.1355	0	0.0858713	0.307866	0.0726846	0.113438	0.116812	0.0392277	0.0335479	0.0118503	0.304574	0.120146	0.201446	0.0308065	0.0334355	0.180942	0.0295013	0.0525896	0.351133
10970	-50.95684	-74.58642	23.62957	0.0376035	0.220957	0.0567676	0.152722	0.124891	0.119141	0.287918	0.0376035	0	0	0	0	0	0	0.220957	0	0	0	0	0	0.0567676	0	0	0	0	0.152722	0	0	0	0.124891	0	0	0.119141	0	0.287918	0.308327	0.0789438	0.123207	0.11567	0.0367239	0.128821	0.00253257	0.205775	0.108184	0.109775	0.00547351	0.282422	0.1145	0.233947	0.0521143	0.0935849
10980	-51.08046	-74.71004	23.62957	0.0832281	0.237717	0.128355	0.177145	0.0338045	0.311023	0.0287269	0.0832281	0	0	0	0	0	0	0.237717	0	0	0	0	0	0.128355	0	0	0	0	0.177145	0	0	0	0.0338045	0	0	0.311023	0	0.0287269	0.475165	0.0530074	0.0628085	0.145373	0.016033	0.0537661	0.00683971	0.187007	0.030541	0.0548733	0.00126413	0.138471	0.129427	0.0430054	0.581193	0.0212257
10990	-51.22284	-74.85242	23.62957	0.169574	0.0478308	0.0510111	0.388996	0.0853991	0.217815	0.0393737	0.169574	0	0	0	0	0	0	0.0478308	0	0	0	0	0	0.0510111	0	0	0	0	0.388996	0	0	0	0.0853991	0	0	0.217815	0	0.0393737	0.292714	0.0351319	0.105501	0.106241	0.0102111	0.0382591	0.0254302	0.386512	0.0245525	0.0549616	0.00300628	0.132461	0.326699	0.0477806	0.356937	0.0536015
11000	-48.19893	-71.82851	23.62957	0.0968028	0.189379	0.0370305	0.341235	0.0929841	0.22673	0.0158386	0.0968028	0	0	0	0	0	0	0.189379	0	0	0	0	0	0.0370305	0	0	0	0	0.341235	0	0	0	0.0929841	0	0	0.22673	0	0.0158386	0.253513	0.0292238	0.0414382	0.113234	0.00400148	0.0331354	0.0172487	0.508206	0.0847628	0.550401	0.00398573	0.0381292	0.0914457	0.100896	0.0589446	0.0714344
11010	-52.0385	-75.66807	23.62957	0.0702428	0.294786	0.135472	0.0483414	0.372754	0.0472817	0.031122	0.0702428	0	0	0	0	0	0	0.294786	0	0	0	0	0	0.135472	0	0	0	0	0.0483414	0	0	0	0.372754	0	0	0.0472817	0	0.031122	0.419675	0.0301752	0.0972692	0.114665	0.00384106	0.122479	0.0571179	0.154778	0.22584	0.0515797	0.00719782	0.167421	0.114369	0.060742	0.0497586	0.323092
11020	-51.08729	-74.71686	23.62957	0.31185	0.28266	0.0596286	0.0681157	0.0481785	0.0161123	0.213455	0.31185	0	0	0	0	0	0	0.28266	0	0	0	0	0	0.0596286	0	0	0	0	0.0681157	0	0	0	0.0481785	0	0	0.0161123	0	0.213455	0.226859	0.0154119	0.140309	0.122268	0.0493626	0.178292	0.0370392	0.230458	0.0169834	0.0485705	0.0662925	0.0939257	0.25791	0.0699967	0.142079	0.304243
11030	-53.29512	-76.92469	23.62957	0.121064	0.164092	0.285125	0.171371	0.0346481	0.136071	0.0876291	0.121064	0	0	0	0	0	0	0.164092	0	0	0	0	0	0.285125	0	0	0	0	0.171371	0	0	0	0.0346481	0	0	0.136071	0	0.0876291	0.423169	0.0658794	0.124877	0.0685718	0.0790971	0.0499651	0.0541688	0.134272	0.0611764	0.0691482	0.0865438	0.160606	0.225717	0.0883597	0.0832093	0.22524
11040	-54.07145	-77.70103	23.62957	0.159174	0.185815	0.0562803	0.292677	0.0569163	0.149907	0.0992302	0.159174	0	0	0	0	0	0	0.185815	0	0	0	0	0	0.0562803	0	0	0	0	0.292677	0	0	0	0.0569163	0	0	0.149907	0	0.0992302	0.279345	0.0462499	0.156496	0.0865958	0.0605586	0.197642	0.0583639	0.11475	0.112344	0.112575	0.142887	0.154183	0.153966	0.0377069	0.0391385	0.2472
11050	-54.38996	-78.01954	23.62957	0.111312	0.163538	0.189968	0.240503	0.0152628	0.175632	0.103784	0.111312	0	0	0	0	0	0	0.163538	0	0	0	0	0	0.189968	0	0	0	0	0.240503	0	0	0	0.0152628	0	0	0.175632	0	0.103784	0.283748	0.0599218	0.222245	0.10051	0.0633697	0.142932	0.0355988	0.0916759	0.107184	0.0180955	0.101907	0.058719	0.30854	0.070324	0.238562	0.0966688
11060	-53.31924	-76.94881	23.62957	0.0635272	0.145999	0.159564	0.167196	0.0243063	0.105796	0.333612	0.0635272	0	0	0	0	0	0	0.145999	0	0	0	0	0	0.159564	0	0	0	0	0.167196	0	0	0	0.0243063	0	0	0.105796	0	0.333612	0.33824	0.072721	0.175579	0.110202	0.0538259	0.19819	0.0343464	0.0168952	0.107802	0.111799	0.155862	0.0677641	0.113986	0.0122526	0.00821583	0.422318
11070	-51.8159	-75.44548	23.62957	0.0683827	0.233069	0.111211	0.107276	0.150826	0.0193008	0.309935	0.0683827	0	0	0	0	0	0	0.233069	0	0	0	0	0	0.111211	0	0	0	0	0.107276	0	0	0	0.150826	0	0	0.0193008	0	0.309935	0.302373	0.0305728	0.107664	0.106262	0.00637947	0.413578	0.0270884	0.00608255	0.0658308	0.000223924	0.114627	0.270526	0.286293	0.0397062	0.00425154	0.218542
11080	-51.53237	-75.16194	23.62957	0.128241	0.273473	0.180172	0.0925558	0.100792	0.140026	0.0847402	0.128241	0	0	0	0	0	0	0.273473	0	0	0	0	0	0.180172	0	0	0	0	0.0925558	0	0	0	0.100792	0	0	0.140026	0	0.0847402	0.236538	0.0508228	0.102841	0.149773	0.0178254	0.375423	0.024752	0.0420247	0.148599	0.00130192	0.0703253	0.0176267	0.480448	0.156174	0.0874495	0.0380757
11090	-50.36597	-73.99554	23.62957	0.172792	0.263643	0.0876687	0.213667	0.0606953	0.0518978	0.149636	0.172792	0	0	0	0	0	0	0.263643	0	0	0	0	0	0.0876687	0	0	0	0	0.213667	0	0	0	0.0606953	0	0	0.0518978	0	0.149636	0.101086	0.0308519	0.0624292	0.109788	0.0108209	0.606237	0.0436967	0.0350903	0.140519	0.0857052	0.458589	0.00800168	0.0258004	0.0675084	0.145616	0.0682597
11100	-53.46453	-77.0941	23.62957	0.126145	0.157331	0.0490987	0.137092	0.145375	0.0217513	0.363206	0.126145	0	0	0	0	0	0	0.157331	0	0	0	0	0	0.0490987	0	0	0	0	0.137092	0	0	0	0.145375	0	0	0.0217513	0	0.363206	0.262211	0.0566046	0.21409	0.202797	0.010693	0.0928694	0.07548	0.0852552	0.317911	0.118741	0.0721095	0.118831	0.032667	0.0419982	0.160938	0.136805
11110	-49.88673	-73.51631	23.62957	0.129663	0.0771663	0.0407556	0.276436	0.316294	0.0841827	0.0755031	0.129663	0	0	0	0	0	0	0.0771663	0	0	0	0	0	0.0407556	0	0	0	0	0.276436	0	0	0	0.316294	0	0	0.0841827	0	0.0755031	0.277613	0.0400401	0.12445	0.153141	0.00819349	0.0711607	0.052991	0.27241	0.401284	0.161191	0.0365346	0.200104	0.0452109	0.025446	0.0366677	0.0935622
11120	-57.0346	-80.66417	23.62957	0.152469	0.165764	0.0213698	0.0315873	0.535653	0.0601512	0.0330055	0.152469	0	0	0	0	0	0	0.165764	0	0	0	0	0	0.0213698	0	0	0	0	0.0315873	0	0	0	0.535653	0	0	0.0601512	0	0.0330055	0.187247	0.0596344	0.215909	0.204261	0.0106538	0.0949147	0.0946203	0.132761	0.144459	0.0156519	0.129411	0.285589	0.156606	0.0265593	0.191192	0.0505313
11130	-47.75359	-71.38316	23.62957	0.0863877	0.211955	0.0364725	0.153159	0.42718	0.0441789	0.0406668	0.0863877	0	0	0	0	0	0	0.211955	0	0	0	0	0	0.0364725	0	0	0	0	0.153159	0	0	0	0.42718	0	0	0.0441789	0	0.0406668	0.18313	0.0162706	0.0491901	0.0428373	0.0193887	0.0230504	0.00285208	0.663281	0.212783	0.0371265	0.00275298	0.244155	0.0884948	0.12116	0.217965	0.0755629
11140	-48.96928	-72.59886	23.62957	0.154331	0.518973	0.037845	0.152107	0.0480936	0.0324813	0.0561686	0.154331	0	0	0	0	0	0	0.518973	0	0	0	0	0	0.037845	0	0	0	0	0.152107	0	0	0	0.0480936	0	0	0.0324813	0	0.0561686	0.26585	0.0241556	0.0606494	0.202083	0.0255169	0.170437	0.00908128	0.242227	0.0867308	0.345629	0.00215362	0.00987855	0.177074	0.00775541	0.108334	0.262445
11150	-48.70368	-72.33325	23.62957	0.122573	0.447883	0.0920057	0.131271	0.0670677	0.0907254	0.0484745	0.122573	0	0	0	0	0	0	0.447883	0	0	0	0	0	0.0920057	0	0	0	0	0.131271	0	0	0	0.0670677	0	0	0.0907254	0	0.0484745	0.141273	0.0190847	0.0431789	0.15966	0.0404589	0.117658	0.0328515	0.445835	0.0709979	0.271693	0.00175838	0.0117635	0.144634	0.0314835	0.360396	0.107274
11160	-48.90862	-72.53819	23.62957	0.0933027	0.421886	0.0721063	0.075835	0.155747	0.128541	0.0525817	0.0933027	0	0	0	0	0	0	0.421886	0	0	0	0	0	0.0721063	0	0	0	0	0.075835	0	0	0	0.155747	0	0	0.128541	0	0.0525817	0.0635879	0.0230678	0.0698983	0.128966	0.0517581	0.124368	0.0163696	0.521984	0.00892903	0.320504	0.0701355	0.0143765	0.123957	0.224484	0.00214586	0.235468
11170	-48.96473	-72.5943	23.62957	0.107966	0.220436	0.153961	0.0627535	0.194602	0.184719	0.0755625	0.107966	0	0	0	0	0	0	0.220436	0	0	0	0	0	0.153961	0	0	0	0	0.0627535	0	0	0	0.194602	0	0	0.184719	0	0.0755625	0.185448	0.0428568	0.0607759	0.0969719	0.0355225	0.168517	0.0174189	0.392489	0.113606	0.215927	0.0862107	0.0137414	0.0404874	0.241848	0.0253266	0.262854
11180	-51.26496	-74.89454	23.62957	0.192547	0.340867	0.196672	0.0500259	0.141334	0.0391145	0.0394402	0.192547	0	0	0	0	0	0	0.340867	0	0	0	0	0	0.196672	0	0	0	0	0.0500259	0	0	0	0.141334	0	0	0.0391145	0	0.0394402	0.170382	0.0449096	0.0634072	0.101617	0.0646315	0.176589	0.00296106	0.375503	0.0680059	0.0456584	0.101525	0.265591	0.228173	0.174859	0.0955077	0.0206803
11190	-50.97721	-74.60678	23.62957	0.323931	0.0651615	0.0696353	0.057617	0.157706	0.272799	0.0531506	0.323931	0	0	0	0	0	0	0.0651615	0	0	0	0	0	0.0696353	0	0	0	0	0.057617	0	0	0	0.157706	0	0	0.272799	0	0.0531506	0.158161	0.0421011	0.129582	0.129809	0.0655667	0.0891108	0.00473264	0.380937	0.0653799	0.158227	0.0459121	0.0779454	0.346607	0.0969849	0.0882166	0.120727
11200	-50.35051	-73.98008	23.62957	0.0591961	0.166555	0.124388	0.0222506	0.0171538	0.533599	0.0768578	0.0591961	0	0	0	0	0	0	0.166555	0	0	0	0	0	0.124388	0	0	0	0	0.0222506	0	0	0	0.0171538	0	0	0.533599	0	0.0768578	0.279867	0.0381927	0.117553	0.117758	0.0594798	0.171579	0.00534174	0.21023	0.318561	0.0571075	0.069681	0.0532517	0.284167	0.126058	0.0471417	0.0440324
11210	-48.32055	-71.95013	23.62957	0.11572	0.107807	0.176992	0.0512197	0.0543353	0.171133	0.322793	0.11572	0	0	0	0	0	0	0.107807	0	0	0	0	0	0.176992	0	0	0	0	0.0512197	0	0	0	0.0543353	0	0	0.171133	0	0.322793	0.163999	0.0165623	0.0800095	0.0726939	0.0253097	0.185958	0.00284871	0.452618	0.246528	0.140443	0.0944065	0.0925351	0.094955	0.0388454	0.0654262	0.226861
11220	-48.47447	-72.10405	23.62957	0.126614	0.197677	0.193653	0.126239	0.0867873	0.0538553	0.215173	0.126614	0	0	0	0	0	0	0.197677	0	0	0	0	0	0.193653	0	0	0	0	0.126239	0	0	0	0.0867873	0	0	0.0538553	0	0.215173	0.193557	0.0241621	0.0944296	0.0780039	0.0181963	0.183262	0.0159488	0.39244	0.0630218	0.0402519	0.276867	0.0251815	0.301447	0.0910768	0.124623	0.0775315
11230	-48.55277	-72.18235	23.62957	0.230862	0.138504	0.135684	0.326269	0.0343983	0.0558118	0.0784711	0.230862	0	0	0	0	0	0	0.138504	0	0	0	0	0	0.135684	0	0	0	0	0.326269	0	0	0	0.0343983	0	0	0.0558118	0	0.0784711	0.122172	0.0263287	0.0725986	0.166328	0.0205521	0.34037	0.020969	0.230682	0.159082	0.162399	0.0265491	0.33227	0.0120911	0.133142	0.162318	0.0121489
11240	-50.6562	-74.28578	23.62957	0.397507	0.103206	0.124758	0.162789	0.0468149	0.0491696	0.115756	0.397507	0	0	0	0	0	0	0.103206	0	0	0	0	0	0.124758	0	0	0	0	0.162789	0	0	0	0.0468149	0	0	0.0491696	0	0.115756	0.138833	0.0299191	0.0824987	0.142729	0.0245779	0.305131	0.0548882	0.221424	0.163137	0.012165	0.0487585	0.167121	0.151022	0.168044	0.127996	0.161757
11250	-51.99754	-75.62711	23.62957	0.297174	0.155609	0.0201573	0.0533245	0.415548	0.052192	0.00599592	0.297174	0	0	0	0	0	0	0.155609	0	0	0	0	0	0.0201573	0	0	0	0	0.0533245	0	0	0	0.415548	0	0	0.052192	0	0.00599592	0.125824	0.0371215	0.0898859	0.248523	0.0338429	0.0716562	0.162569	0.230577	0.129187	0.0293758	0.291727	0.0549176	0.0732252	0.0918318	0.314279	0.0154562
11260	-52.26037	-75.88994	23.62957	0.33751	0.265707	0.0262702	0.170133	0.0508938	0.102759	0.0467273	0.33751	0	0	0	0	0	0	0.265707	0	0	0	0	0	0.0262702	0	0	0	0	0.170133	0	0	0	0.0508938	0	0	0.102759	0	0.0467273	0.198377	0.0241907	0.0585753	0.161953	0.0520189	0.0462561	0.0934877	0.365141	0.0237872	0.11175	0.0752324	0.25299	0.291657	0.0295215	0.119161	0.095901
11270	-49.00376	-72.63333	23.62957	0.1683	0.576289	0.0475149	0.0410776	0.0467312	0.073327	0.0467605	0.1683	0	0	0	0	0	0	0.576289	0	0	0	0	0	0.0475149	0	0	0	0	0.0410776	0	0	0	0.0467312	0	0	0.073327	0	0.0467605	0.154894	0.0127957	0.0507961	0.155235	0.0119858	0.158872	0.0455105	0.40991	0.125507	0.0412058	0.0829019	0.0589485	0.127631	0.0332615	0.0597786	0.470766
11280	-50.49137	-74.12094	23.62957	0.260953	0.496961	0.0399674	0.0648028	0.0525243	0.0385475	0.0462431	0.260953	0	0	0	0	0	0	0.496961	0	0	0	0	0	0.0399674	0	0	0	0	0.0648028	0	0	0	0.0525243	0	0	0.0385475	0	0.0462431	0.140224	0.0153535	0.0609498	0.139693	0.0573972	0.239882	0.139401	0.207099	0.0296368	0.0139882	0.368963	0.0199922	0.119179	0.24436	0.0209204	0.182961
11290	-52.98237	-76.61195	23.62957	0.161505	0.342927	0.108016	0.156703	0.117001	0.0702348	0.0436136	0.161505	0	0	0	0	0	0	0.342927	0	0	0	0	0	0.108016	0	0	0	0	0.156703	0	0	0	0.117001	0	0	0.0702348	0	0.0436136	0.12757	0.0193067	0.149599	0.306121	0.02595	0.104958	0.186891	0.0796035	0.0651726	0.390732	0.192019	0.00204581	0.0483874	0.0870902	0.0633795	0.151174
11300	-52.78977	-76.41934	23.62957	0.278245	0.327284	0.0625444	0.143477	0.111663	0.0248302	0.0519555	0.278245	0	0	0	0	0	0	0.327284	0	0	0	0	0	0.0625444	0	0	0	0	0.143477	0	0	0	0.111663	0	0	0.0248302	0	0.0519555	0.138441	0.0209519	0.247076	0.125589	0.0176546	0.13763	0.22627	0.0863868	0.124267	0.18347	0.292982	0.0616189	0.00901273	0.12688	0.134864	0.0669052
11310	-49.79955	-73.42912	23.62957	0.362099	0.341404	0.0645441	0.0998555	0.0599938	0.00343246	0.0686709	0.362099	0	0	0	0	0	0	0.341404	0	0	0	0	0	0.0645441	0	0	0	0	0.0998555	0	0	0	0.0599938	0	0	0.00343246	0	0.0686709	0.171752	0.0147662	0.123223	0.133868	0.0456987	0.29646	0.156808	0.0574235	0.230959	0.100394	0.145775	0.138455	0.0216491	0.0166706	0.0298321	0.316265
11320	-53.28483	-76.9144	23.62957	0.461654	0.224654	0.0756661	0.0500913	0.0704969	0.0369338	0.080504	0.461654	0	0	0	0	0	0	0.224654	0	0	0	0	0	0.0756661	0	0	0	0	0.0500913	0	0	0	0.0704969	0	0	0.0369338	0	0.080504	0.167123	0.0285266	0.238052	0.177042	0.0882849	0.10618	0.181431	0.0133605	0.109983	0.204263	0.0570077	0.184848	0.136468	0.0150749	0.217482	0.074874
11330	-54.87032	-78.49989	23.62957	0.311626	0.208335	0.0510762	0.148564	0.0228388	0.110764	0.146795	0.311626	0	0	0	0	0	0	0.208335	0	0	0	0	0	0.0510762	0	0	0	0	0.148564	0	0	0	0.0228388	0	0	0.110764	0	0.146795	0.102406	0.01748	0.145869	0.38845	0.0808096	0.123225	0.111174	0.0305856	0.293762	0.103244	0.0859688	0.141687	0.20199	0.011555	0.138265	0.0235288
