Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]
9010	-41.57418	-42.75362	1.17944	0.175583	0.125225
9020	-42.35674	-43.388	1.031253	0.226306	0.0856696
9030	-40.91013	-42.39387	1.48374	0.137074	0.140801
9040	-43.62148	-41.75874	-1.862747	0.219372	0.310706
9050	-40.15358	-42.37956	2.225981	0.0811157	0.140821
9060	-40.60637	-44.02446	3.418095	0.0255665	0.106528
9070	-42.34289	-43.14131	0.798422	0.233198	0.0963249
9080	-40.09967	-42.07905	1.979388	0.0845346	0.155986
9090	-40.08183	-42.63021	2.54838	0.0644121	0.133228
9100	-40.61141	-42.33327	1.721863	0.117539	0.142391
9110	-40.07841	-42.01187	1.933465	0.0655005	0.178481
9120	-42.67349	-41.77906	-0.8944333	0.2597	0.197402
9130	-40.52137	-42.39037	1.869002	0.0468067	0.202033
9140	-40.83038	-41.89982	1.069443	0.0853388	0.223759
9150	-40.81347	-44.14387	3.330407	0.00918851	0.129515
9160	-39.98044	-42.1316	2.151157	0.0594098	0.168166
9170	-40.69228	-41.9913	1.29902	0.0746648	0.217131
9180	-40.86258	-42.01464	1.152068	0.0776037	0.225267
9190	-40.60666	-41.79853	1.19187	0.127969	0.171902
9200	-45.62863	-42.45971	-3.168923	0.373528	0.254989
9210	-40.23195	-43.19145	2.959504	0.0479712	0.118685
9220	-42.68695	-45.89908	3.212125	0.00121483	0.146403
9230	-42.67385	-44.82261	2.14876	0.165773	0.0619836
9240	-40.14508	-42.06962	1.924539	0.0889422	0.155712
9250	-41.0282	-44.49396	3.465766	0.00779385	0.120708
9260	-41.54129	-41.47673	-0.06455554	0.164353	0.230207
9270	-40.59136	-42.8283	2.236943	0.0292784	0.191832
9280	-40.20166	-42.89623	2.694571	0.0251224	0.1615
9290	-39.95154	-42.27948	2.32794	0.0638608	0.150392
9300	-40.0889	-42.33051	2.241612	0.0772005	0.143558
9310	-40.4861	-41.67851	1.192402	0.102005	0.197826
9320	-40.51815	-42.44626	1.928111	0.0440045	0.200381
9330	-41.42834	-42.18604	0.7577034	0.182519	0.150072
9340	-42.10405	-42.53896	0.4349131	0.0836193	0.273299
9350	-40.89075	-44.31565	3.424906	0.00900014	0.122581
9360	-40.49496	-42.73415	2.239192	0.0314286	0.189513
9370	-45.56524	-42.50692	-3.058319	0.233901	0.38628
9380	-41.96353	-42.55564	0.5921058	0.216816	0.128255
9390	-41.51512	-42.14378	0.6286591	0.190063	0.152254
9400	-40.29312	-41.75846	1.465336	0.0967263	0.182536
9410	-40.85426	-41.68829	0.8340229	0.10582	0.22102
9420	-41.0836	-41.78075	0.6971515	0.162376	0.174779
9430	-40.42206	-41.69131	1.26925	0.105392	0.188648
9440	-41.94452	-43.45947	1.514949	0.0325206	0.243002
9450	-42.0933	-42.41545	0.322157	0.229437	0.135979
9460	-42.36794	-43.2178	0.8498662	0.232984	0.0926621
9470	-40.65055	-42.66348	2.012932	0.0366044	0.201389
9480	-43.29935	-44.75295	1.453605	0.238782	0.0413643
9490	-43.34704	-42.42675	-0.9202892	0.13956	0.319491
9500	-39.97612	-42.48663	2.510508	0.0598337	0.14066
9510	-41.78591	-41.46161	-0.3242971	0.188621	0.225514
9520	-39.99	-42.11804	2.12804	0.071374	0.157944
9530	-42.1631	-41.97676	-0.1863395	0.126849	0.276889
9540	-40.38644	-41.70683	1.320389	0.101643	0.188543
9550	-41.96899	-42.22221	0.2532211	0.222892	0.147719
9560	-40.18902	-41.89652	1.707498	0.0934778	0.167534
9570	-42.40686	-42.13065	-0.2762031	0.251274	0.159237
9580	-40.70853	-43.29325	2.584719	0.0171662	0.177735
9590	-40.4457	-41.68185	1.236143	0.107479	0.189056
9600	-41.09693	-43.65399	2.557055	0.0127187	0.184267
9610	-39.93866	-42.21224	2.27358	0.0617915	0.156558
9620	-42.05123	-42.7015	0.6502779	0.220589	0.120098
9630	-40.30039	-41.7611	1.460715	0.0990062	0.180604
9640	-41.60468	-43.03049	1.425811	0.165197	0.117043
9650	-39.97822	-42.54007	2.56185	0.0383048	0.15832
9660	-40.30716	-42.36247	2.05531	0.0448243	0.189975
9670	-40.55493	-41.68861	1.133681	0.121232	0.183025
9680	-40.47651	-41.66878	1.192271	0.105918	0.193923
9690	-46.14923	-44.8268	-1.322429	0.388405	0.100953
9700	-43.34726	-47.21174	3.86448	0.0346461	0.0638076
9710	-43.53677	-42.30277	-1.233999	0.305535	0.177159
9720	-40.11652	-42.46501	2.348484	0.0390124	0.173692
9730	-41.41936	-42.32398	0.904615	0.178215	0.143305
9740	-40.39173	-43.11343	2.721701	0.0667215	0.117856
9750	-41.68913	-42.64118	0.9520474	0.190411	0.127534
9760	-40.00412	-42.89596	2.891846	0.0328599	0.138895
9770	-41.24717	-42.62238	1.375213	0.0521599	0.233894
9780	-40.76418	-43.96122	3.197044	0.00948082	0.139273
9790	-40.50414	-41.93952	1.435386	0.119646	0.161873
9800	-42.44137	-42.39939	-0.04197669	0.252694	0.140165
9810	-41.07403	-42.57906	1.505025	0.14221	0.13406
9820	-40.10411	-41.90598	1.801874	0.0783678	0.175531
9830	-40.29808	-42.16859	1.870515	0.0551301	0.193596
9840	-41.49488	-42.29844	0.8035636	0.0781901	0.250945
9850	-44.93026	-43.25244	-1.677819	0.145226	0.370916
9860	-40.21679	-42.47549	2.258696	0.0826911	0.13678
9870	-39.98817	-42.6081	2.619925	0.0359469	0.156301
9880	-42.94712	-42.75402	-0.1931038	0.278513	0.125735
9890	-40.72124	-44.03792	3.316671	0.0103548	0.129384
9900	-40.02859	-42.7354	2.706808	0.0315279	0.154172
9910	-40.2437	-42.87269	2.628986	0.0254899	0.166075
9920	-43.43681	-46.10719	2.670376	0.132483	0.0559625
9930	-40.86565	-41.62993	0.764281	0.14363	0.188466
9940	-40.34466	-42.29485	1.95019	0.0487488	0.193973
9950	-42.24617	-41.67693	-0.5692388	0.235187	0.197408
9960	-40.08224	-41.97174	1.889497	0.0694344	0.177861
9970	-40.23832	-41.9808	1.742485	0.0982428	0.160132
9980	-40.85283	-41.71467	0.8618407	0.102863	0.22188
9990	-40.75814	-43.42202	2.663872	0.0148481	0.174088
10000	-41.40309	-43.6658	2.262712	0.113503	0.105666
10010	-41.18975	-44.03294	2.843189	0.0078629	0.167559
10020	-41.11066	-44.73381	3.623142	0.0101961	0.106446
10030	-40.03786	-42.90898	2.871118	0.0439148	0.129402
10040	-41.32985	-41.92078	0.590931	0.0996716	0.245489
10050	-40.63063	-43.85626	3.225629	0.0112793	0.13532
10060	-40.32252	-41.9534	1.630882	0.0699857	0.1968
10070	-40.80679	-44.18611	3.379319	0.00965592	0.125361
10080	-41.13787	-42.69084	1.552969	0.0459237	0.226734
10090	-41.46408	-41.70451	0.2404303	0.188108	0.183467
10100	-40.05006	-43.03497	2.984904	0.0321592	0.132582
10110	-40.46316	-41.77296	1.3098	0.0882838	0.2027
10120	-40.48413	-41.99709	1.512965	0.0694436	0.206229
10130	-41.06249	-41.74857	0.6860732	0.160705	0.177285
10140	-40.82589	-42.88776	2.061868	0.0307581	0.203547
10150	-41.01221	-41.53458	0.5223675	0.145167	0.205161
10160	-42.20951	-42.05418	-0.1553216	0.23945	0.161951
10170	-42.73867	-43.47426	0.7355878	0.252958	0.0813001
10180	-40.89106	-42.32018	1.429125	0.138211	0.14378
10190	-40.90885	-41.54724	0.6383843	0.132783	0.208801
10200	-41.03763	-41.66129	0.6236614	0.114359	0.228335
10210	-41.42559	-41.53719	0.1115913	0.178161	0.203124
10220	-43.21532	-43.32109	0.1057687	0.285125	0.0965984
10230	-40.45233	-42.72874	2.276416	0.0902231	0.127913
10240	-40.59881	-41.62407	1.025263	0.114625	0.197802
10250	-42.45201	-43.34527	0.8932634	0.235808	0.0865672
10260	-40.59845	-41.62875	1.030296	0.118815	0.193233
10270	-41.90576	-41.77785	-0.1279125	0.218363	0.180972
10280	-41.8453	-42.84021	0.9949161	0.0580265	0.256688
10290	-40.36819	-42.03516	1.666969	0.107875	0.156191
10300	-40.02202	-42.13507	2.113057	0.0570991	0.173348
10310	-42.49656	-41.81466	-0.6819059	0.252303	0.188782
10320	-40.22525	-41.92434	1.699098	0.071717	0.189928
10330	-42.76917	-41.54835	-1.220821	0.249041	0.23266
10340	-41.07842	-42.63368	1.555257	0.140304	0.132181
10350	-40.26647	-43.49006	3.223591	0.0258325	0.120921
10360	-40.11768	-41.95366	1.835976	0.0865763	0.164753
10370	-40.14725	-42.31019	2.162937	0.046092	0.180596
10380	-40.04362	-41.98536	1.941747	0.0763998	0.166958
10390	-41.06206	-42.55559	1.493524	0.0507001	0.226437
10400	-40.22728	-43.41113	3.183846	0.0285282	0.12122
10410	-40.50346	-42.7558	2.25234	0.092837	0.127113
10420	-43.22267	-41.97324	-1.249432	0.288117	0.19574
10430	-40.10016	-43.10186	3.001701	0.0259748	0.137501
10440	-41.41805	-41.57124	0.1531953	0.180211	0.197939
10450	-39.94655	-42.59947	2.652923	0.0386486	0.151112
10460	-40.40697	-42.1723	1.765333	0.0565883	0.200065
10470	-41.00177	-42.94748	1.945705	0.120575	0.122484
10480	-40.35023	-42.01424	1.664008	0.0658487	0.198441
10490	-41.02306	-44.06089	3.037828	0.00762192	0.153131
10500	-40.6674	-41.77208	1.104688	0.0921887	0.214253
10510	-41.32121	-42.43285	1.111643	0.0645778	0.24134
10520	-40.65957	-41.83799	1.178412	0.131922	0.168963
10530	-41.17287	-41.74771	0.5748436	0.16849	0.177882
10540	-43.8616	-41.89517	-1.966428	0.214059	0.323833
10550	-47.06181	-43.89082	-3.170987	0.429598	0.199074
10560	-42.46327	-43.99023	1.52696	0.208023	0.0665948
10570	-40.40232	-43.02017	2.617848	0.0724491	0.119955
10580	-43.36518	-42.40953	-0.9556572	0.299147	0.16257
10590	-41.36946	-42.36571	0.9962494	0.172974	0.14164
10600	-41.24949	-44.13784	2.88835	0.0751633	0.096855
10610	-41.17569	-42.16244	0.9867488	0.163893	0.151437
10620	-41.27943	-42.22213	0.9426914	0.170178	0.148472
10630	-41.02257	-43.19985	2.17728	0.109784	0.115823
10640	-40.56133	-43.16226	2.600926	0.0192214	0.174458
10650	-41.64967	-41.84349	0.1938213	0.118139	0.256949
10660	-40.18274	-43.29834	3.115602	0.033431	0.121461
10670	-41.02045	-44.19474	3.174289	0.0539572	0.0965118
10680	-42.22642	-41.93098	-0.2954468	0.133533	0.278428
10690	-41.38129	-41.48417	0.1028751	0.165028	0.216914
10700	-41.14456	-41.54703	0.4024696	0.158783	0.20058
10710	-40.06809	-42.6944	2.626308	0.0599722	0.131795
10720	-44.13525	-42.06517	-2.070076	0.208423	0.33728
10730	-40.27953	-41.96083	1.681298	0.0689469	0.194039
10740	-40.85725	-42.19404	1.336789	0.0655523	0.223397
10750	-41.00259	-44.61934	3.616745	0.017831	0.0992929
10760	-40.85261	-41.94964	1.097033	0.14477	0.162248
10770	-41.07121	-42.63831	1.567093	0.139567	0.132026
10780	-40.50702	-43.71529	3.20827	0.013379	0.134529
10790	-41.7829	-41.68197	-0.1009363	0.208521	0.188781
10800	-41.14157	-44.02835	2.88678	0.0734601	0.0986765
10810	-41.2398	-43.76056	2.520764	0.0118936	0.187827
10820	-40.04052	-42.06681	2.026286	0.0618303	0.175156
10830	-40.69751	-42.20918	1.511666	0.0605487	0.215221
10840	-40.5642	-43.47655	2.912347	0.0138184	0.156391
10850	-40.83963	-41.64076	0.8011321	0.142162	0.187157
10860	-40.20053	-42.57129	2.370759	0.0349199	0.176106
10870	-40.94538	-41.79239	0.8470175	0.152579	0.173282
10880	-41.01964	-42.38887	1.369228	0.145324	0.141181
10890	-40.77594	-42.15193	1.375993	0.134952	0.151043
10900	-43.25064	-42.70909	-0.5415421	0.293811	0.136697
10910	-40.57272	-41.85523	1.282514	0.125449	0.167591
10920	-40.95315	-42.35074	1.397594	0.141728	0.142639
10930	-41.67091	-43.53252	1.861603	0.0239148	0.225483
10940	-44.63124	-42.98358	-1.647663	0.349247	0.164621
10950	-40.2557	-41.89004	1.634341	0.074898	0.191627
10960	-40.66213	-42.45548	1.793352	0.116829	0.137712
10970	-40.20202	-43.15181	2.949792	0.0212258	0.146162
10980	-42.78364	-43.09549	0.3118518	0.264809	0.101384
10990	-41.90633	-42.94962	1.043282	0.199023	0.112046
11000	-41.46005	-41.83216	0.3721098	0.11197	0.249681
11010	-42.68373	-41.81514	-0.8685909	0.165137	0.290018
11020	-40.28956	-41.82069	1.531132	0.101907	0.172396
11030	-40.00177	-42.90296	2.90119	0.0350484	0.136002
11040	-41.40727	-42.32091	0.9136337	0.0739452	0.246895
11050	-39.98639	-42.07113	2.084735	0.0675778	0.165004
11060	-40.57356	-42.91324	2.339683	0.0261851	0.187183
11070	-40.01996	-42.46561	2.445648	0.0655765	0.139805
11080	-40.30868	-42.67007	2.361387	0.0818224	0.12991
11090	-39.93141	-42.25607	2.324662	0.0544228	0.160077
11100	-40.77724	-44.29942	3.522179	0.0203681	0.103883
11110	-42.67489	-43.77645	1.101558	0.237771	0.0689061
11120	-40.10033	-42.96035	2.860022	0.0257792	0.148374
11130	-41.87035	-43.41902	1.548665	0.169882	0.1031
11140	-41.58099	-41.56351	-0.01748279	0.190541	0.200471
11150	-40.53117	-42.6348	2.103634	0.035822	0.195335
11160	-39.955	-42.39283	2.437828	0.0609164	0.145055
11170	-40.4194	-41.76142	1.342015	0.1123	0.176255
11180	-40.29853	-43.12353	2.824992	0.0200604	0.156733
11190	-41.37638	-42.80167	1.425298	0.0467244	0.235555
11200	-41.80009	-41.47665	-0.3234418	0.194369	0.219701
11210	-40.61886	-42.0009	1.382042	0.07216	0.213379
11220	-43.07169	-44.41353	1.34184	0.239266	0.0493027
11230	-40.20022	-42.73972	2.5395	0.0698085	0.1285
11240	-41.22953	-41.53146	0.3019341	0.139937	0.227003
11250	-41.65649	-43.60874	1.95225	0.137126	0.105441
11260	-42.37763	-41.46142	-0.9162058	0.212231	0.246512
11270	-42.77513	-43.47553	0.7004044	0.0544342	0.282476
11280	-42.46683	-41.62179	-0.8450351	0.24334	0.21004
11290	-40.79072	-43.24481	2.45409	0.0904754	0.11427
11300	-40.86063	-41.61159	0.7509577	0.116119	0.216981
11310	-40.98992	-42.05225	1.062331	0.152797	0.156837
11320	-42.47437	-44.16688	1.692509	0.197741	0.0644007
11330	-41.12498	-41.57094	0.4459698	0.129496	0.226589
11340	-40.77428	-41.58795	0.8136742	0.131925	0.196448
11350	-40.67415	-41.6021	0.9279537	0.118674	0.201087
11360	-40.17485	-42.78248	2.607628	0.0280978	0.165077
11370	-40.20876	-42.29637	2.087611	0.0471305	0.185234
11380	-40.18662	-43.00181	2.815193	0.0232497	0.154282
11390	-40.34663	-42.95848	2.61185	0.0233107	0.169546
11400	-40.841	-41.94302	1.102014	0.144035	0.162608
11410	-40.6382	-43.05491	2.416713	0.0887389	0.118824
11420	-40.65505	-41.70478	1.049732	0.0991576	0.211426
11430	-40.51648	-43.48697	2.970487	0.0559416	0.109887
11440	-40.57487	-43.34492	2.77005	0.068824	0.11211
11450	-41.28627	-44.98098	3.694708	0.00998653	0.101262
11460	-40.04462	-43.02053	2.975911	0.032087	0.133332
11470	-39.94274	-42.52246	2.579716	0.0407794	0.154499
11480	-40.17722	-42.43348	2.256267	0.0810855	0.138569
11490	-43.18548	-44.03148	0.8459983	0.263991	0.0619461
11500	-40.06299	-43.03661	2.973617	0.0284359	0.137156
11510	-41.19425	-41.75076	0.5565061	0.17002	0.177734
11520	-40.9431	-41.71258	0.7694783	0.151794	0.17991
11530	-40.32146	-42.96225	2.640786	0.023199	0.167477
11540	-40.35905	-41.79257	1.433515	0.0853146	0.196345
11550	-40.6403	-41.61097	0.9706715	0.118516	0.198025
11560	-40.68425	-42.17853	1.494284	0.127622	0.149459
11570	-40.1999	-41.86041	1.660512	0.0786749	0.185878
11580	-40.60122	-42.80193	2.200706	0.0979848	0.125857
11590	-40.83451	-41.75257	0.9180594	0.144443	0.176063
11600	-40.70818	-43.77609	3.067905	0.0105568	0.14793
11610	-39.93262	-42.22337	2.290749	0.0595755	0.15748
11620	-41.25657	-41.82901	0.5724399	0.174677	0.171876
11630	-40.78721	-43.74833	2.961117	0.0104249	0.156109
11640	-40.81582	-41.87703	1.061205	0.14299	0.166728
11650	-42.58664	-41.76121	-0.8254255	0.166592	0.28531
11660	-40.41452	-43.33152	2.917	0.0564208	0.113438
11670	-40.21571	-42.10353	1.88782	0.0582544	0.189168
11680	-40.60242	-42.0668	1.464385	0.0672401	0.212093
11690	-40.04456	-42.08263	2.038074	0.0604122	0.175686
11700	-41.64023	-41.5389	-0.1013343	0.153259	0.244073
11710	-39.94247	-42.35062	2.408149	0.060548	0.14766
11720	-42.49826	-43.5063	1.008036	0.234036	0.0796892
11730	-40.75193	-42.43445	1.682521	0.0493641	0.21353
11740	-40.10507	-43.08782	2.982742	0.0253576	0.139547
11750	-40.22346	-41.80358	1.580124	0.0880603	0.182551
11760	-41.44048	-42.20874	0.7682601	0.0822743	0.249522
11770	-41.03667	-41.83837	0.8016985	0.159011	0.170265
11780	-41.13171	-44.79199	3.660287	0.012466	0.101376
11790	-40.58647	-41.64227	1.0558	0.108227	0.201899
11800	-39.93998	-42.64117	2.701186	0.0458799	0.140244
11810	-40.28341	-41.83168	1.548278	0.101615	0.171396
11820	-40.1089	-42.98844	2.879541	0.0252298	0.147452
11830	-41.39179	-41.48901	0.09722243	0.168173	0.214195
11840	-41.88739	-41.81132	-0.07606572	0.217706	0.177722
11850	-40.11114	-41.99346	1.88232	0.0664288	0.181408
11860	-42.54702	-41.57635	-0.970666	0.243617	0.219231
11870	-40.56122	-43.00893	2.447712	0.0852503	0.119976
11880	-40.79114	-41.63255	0.8414137	0.137932	0.188351
11890	-40.25284	-43.45165	3.198808	0.0225016	0.126119
11900	-42.61006	-41.63996	-0.9701076	0.250781	0.212024
11910	-40.57569	-42.7247	2.149003	0.0995506	0.128188
11920	-45.9808	-46.46652	0.4857191	0.0236015	0.329488
11930	-40.1725	-43.12917	2.956675	0.0222117	0.144657
11940	-41.32699	-41.68162	0.3546288	0.178256	0.184713
11950	-44.12313	-41.82979	-2.293338	0.237561	0.324969
11960	-40.81636	-41.85718	1.040825	0.0884334	0.222821
11970	-40.0268	-42.35744	2.330648	0.0443324	0.169716
11980	-40.53294	-42.15735	1.624405	0.117265	0.150009
11990	-42.27413	-41.51134	-0.7627922	0.187434	0.259748
12000	-40.15513	-42.42147	2.266339	0.0408846	0.178011
12010	-42.89679	-42.27377	-0.6230113	0.277415	0.159233
12020	-41.58488	-41.97162	0.3867397	0.197514	0.163035
12030	-40.13092	-41.88585	1.754925	0.085015	0.172422
12040	-40.19497	-42.85182	2.656849	0.0262064	0.163259
12050	-40.58833	-43.23495	2.646621	0.0177553	0.172481
12060	-40.52565	-43.12838	2.602733	0.0198246	0.173719
12070	-43.06358	-42.42692	-0.6366591	0.127776	0.3099
12080	-42.26524	-45.90289	3.637654	0.0403135	0.0752345
12090	-40.53575	-42.1678	1.632048	0.117183	0.149515
12100	-41.74297	-45.50629	3.763313	0.00578447	0.100293
12110	-41.08742	-42.94916	1.861742	0.0333921	0.215995
12120	-43.51418	-41.59825	-1.915927	0.271665	0.262421
12130	-40.40839	-42.10722	1.698827	0.109366	0.152299
12140	-41.4097	-41.66849	0.2587959	0.126529	0.243662
12150	-40.2856	-41.79076	1.505164	0.100066	0.176194
12160	-41.24275	-41.51085	0.2681025	0.145456	0.224033
12170	-41.81593	-41.46704	-0.3488922	0.177425	0.238563
12180	-41.09447	-41.53952	0.44505	0.153842	0.202313
12190	-43.25412	-41.53908	-1.71504	0.250858	0.268088
12200	-41.30162	-42.23859	0.9369675	0.171434	0.147648
12210	-40.13308	-41.89291	1.759832	0.0861917	0.170876
12220	-41.8049	-41.75224	-0.05265776	0.211537	0.182126
12230	-40.4248	-43.17165	2.746851	0.0662835	0.116399
12240	-41.78481	-41.5084	-0.2764144	0.198491	0.212036
12250	-41.27554	-42.85278	1.577241	0.145888	0.12494
12260	-41.43881	-42.56503	1.126223	0.171613	0.133206
12270	-40.05284	-42.98711	2.934262	0.0284084	0.14015
12280	-40.28597	-42.70687	2.4209	0.0304602	0.176787
12290	-44.9144	-46.09881	1.184412	0.0125068	0.287927
12300	-40.9369	-41.56347	0.6265785	0.143771	0.198702
12310	-40.65285	-44.09998	3.447131	0.0243504	0.105556
12320	-41.40749	-44.74235	3.334863	0.0498929	0.0884745
12330	-39.96559	-42.34024	2.374651	0.0641073	0.146625
12340	-40.30188	-41.75619	1.454303	0.0982895	0.181804
12350	-40.00401	-42.90372	2.89971	0.0335249	0.137637
12360	-41.70996	-45.17517	3.465212	0.00337613	0.125168
12370	-40.7254	-43.16285	2.437449	0.0204718	0.185528
12380	-40.39668	-41.83877	1.442088	0.0807532	0.200261
12390	-40.20111	-42.21074	2.00963	0.0905169	0.147725
12400	-40.01297	-42.17494	2.161972	0.0546144	0.172146
12410	-40.8095	-41.61508	0.8055791	0.138257	0.190726
12420	-41.13307	-41.65262	0.5195561	0.164008	0.186532
12430	-39.99299	-42.37004	2.37705	0.0444169	0.166135
12440	-40.17159	-42.6431	2.471514	0.0323277	0.171105
12450	-39.94164	-42.67087	2.729224	0.0436857	0.140325
12460	-41.09271	-42.82808	1.735369	0.132898	0.126013
12470	-40.22282	-41.80215	1.579332	0.0897509	0.18092
12480	-40.34692	-41.97869	1.631767	0.107136	0.159583
12490	-40.06234	-42.08691	2.02457	0.0596832	0.177433
12500	-41.3107	-41.90242	0.5917209	0.178235	0.166865
12510	-41.89479	-41.45503	-0.4397516	0.188542	0.234294
12520	-40.6514	-41.61184	0.9604335	0.121984	0.19533
12530	-40.5247	-41.99429	1.46959	0.120351	0.15859
12540	-40.09922	-42.39888	2.299657	0.0757046	0.14068
12550	-40.19572	-42.67342	2.4777	0.0313146	0.171652
12560	-45.72132	-42.12764	-3.593675	0.355182	0.305345
12570	-41.82014	-42.85767	1.037527	0.0563746	0.255129
12580	-41.60455	-43.61782	2.013269	0.132191	0.105776
12590	-40.56818	-43.97048	3.402301	0.0159088	0.117376
12600	-41.81917	-41.4917	-0.3274743	0.170155	0.24422
12610	-40.51074	-43.58977	3.079035	0.0490984	0.108549
12620	-39.96585	-42.32775	2.361902	0.0645328	0.147161
12630	-40.11505	-42.40986	2.294808	0.0766943	0.140056
12640	-43.22447	-41.53506	-1.689411	0.247814	0.269201
12650	-40.97486	-44.31932	3.344458	0.00749898	0.130145
12660	-40.29764	-42.94169	2.644051	0.0679779	0.122452
12670	-40.7148	-41.74607	1.031271	0.095943	0.216032
12680	-41.68034	-41.51418	-0.1661556	0.19269	0.209527
12690	-41.27824	-42.45233	1.17409	0.162813	0.138398
12700	-39.93453	-42.55597	2.621444	0.0407434	0.15139
12710	-40.34944	-41.75612	1.406679	0.0903101	0.193372
12720	-43.02443	-41.78881	-1.235615	0.184353	0.298462
12730	-41.72493	-42.55616	0.831224	0.196475	0.130576
12740	-40.6039	-41.9354	1.331502	0.12705	0.162298
12750	-40.48987	-42.35598	1.866107	0.0479708	0.201087
12760	-40.88	-43.23275	2.352751	0.0976584	0.114725
12770	-39.9348	-42.44711	2.512312	0.0438723	0.156486
12780	-41.57531	-43.05691	1.481607	0.161139	0.116897
12790	-40.40047	-41.75525	1.354782	0.0899934	0.1976
12800	-40.19338	-43.17574	2.982353	0.0448888	0.120045
12810	-39.93019	-42.25207	2.321884	0.0550575	0.159652
12820	-46.64515	-44.92841	-1.716743	0.40587	0.113205
12830	-40.32179	-43.12578	2.803996	0.0601889	0.118187
12840	-40.97589	-41.94007	0.9641747	0.153743	0.163289
12850	-40.11775	-41.92607	1.808327	0.0732473	0.180165
12860	-40.15049	-42.26015	2.10966	0.0486879	0.182015
12870	-43.79043	-45.49816	1.707736	0.232653	0.0283408
12880	-41.57169	-43.11689	1.545203	0.157652	0.115591
12890	-42.7542	-45.02416	2.26996	0.153619	0.0650031
12900	-40.16518	-43.13947	2.974297	0.0441453	0.121396
12910	-40.4415	-41.73089	1.289392	0.113053	0.179469
12920	-41.74939	-42.28702	0.5376315	0.205428	0.143749
12930	-41.93958	-43.38545	1.445867	0.180102	0.100627
12940	-40.74054	-43.12874	2.388206	0.0926471	0.117064
12950	-40.53026	-42.11428	1.584017	0.0625465	0.207771
12960	-41.69778	-41.48448	-0.2133077	0.18951	0.21626
12970	-42.94289	-43.77787	0.8349802	0.045473	0.281295
12980	-40.77293	-44.27663	3.503697	0.0231442	0.102499
12990	-42.01452	-42.97792	0.9633987	0.208759	0.108331
13000	-40.03997	-42.02374	1.983768	0.0659458	0.174245
13010	-45.56388	-42.08138	-3.482503	0.288531	0.363618
13020	-40.35522	-41.76685	1.411629	0.0886192	0.19469
13030	-41.5083	-43.35753	1.849228	0.139006	0.111324
13040	-40.39972	-42.00386	1.604138	0.0673805	0.201421
13050	-41.39338	-41.9438	0.550418	0.100042	0.248171
13060	-41.14866	-42.75635	1.607689	0.043101	0.225433
13070	-40.20662	-42.6102	2.403578	0.0335061	0.175046
13080	-40.79295	-41.90011	1.107157	0.0842618	0.221994
13090	-41.88797	-43.35823	1.47026	0.0351969	0.243694
13100	-41.04212	-43.64059	2.598472	0.0880155	0.105849
13110	-41.73527	-42.41946	0.6841915	0.0784958	0.259636
13120	-40.64879	-42.34583	1.69704	0.119811	0.141988
13130	-44.27214	-43.55781	-0.7143251	0.331404	0.112125
13140	-40.42266	-42.29212	1.869455	0.105121	0.143684
13150	-45.7413	-42.52121	-3.220096	0.241235	0.391139
13160	-40.58001	-42.15578	1.575773	0.0610456	0.209893
13170	-40.37026	-42.75618	2.385928	0.0827377	0.127145
13180	-40.30871	-43.55278	3.24407	0.0281566	0.117053
13190	-40.75281	-42.22909	1.476281	0.0607211	0.217716
13200	-41.76687	-44.68556	2.918692	0.0810667	0.0886649
13210	-43.17565	-44.46861	1.292963	0.0245859	0.267667
13220	-40.48365	-41.73765	1.254006	0.0926242	0.202564
13230	-40.10066	-42.07975	1.979086	0.059714	0.18083
13240	-40.27303	-42.33772	2.064685	0.0456494	0.188443
13250	-45.20418	-44.12796	-1.076216	0.36202	0.108783
13260	-41.48461	-41.54783	0.06322706	0.183065	0.201865
13270	-40.41115	-42.85356	2.442411	0.0813515	0.124274
13280	-40.64399	-42.33378	1.689784	0.0522445	0.210102
13290	-40.05338	-42.10848	2.055103	0.0582691	0.176546
13300	-41.1246	-43.39654	2.271946	0.107191	0.111282
13310	-41.21331	-41.54299	0.3296803	0.163555	0.201294
13320	-40.60036	-42.72492	2.124561	0.101348	0.128232
13330	-39.91104	-42.41041	2.499374	0.0500299	0.151303
13340	-42.02948	-42.22955	0.2000674	0.227093	0.147524
13350	-40.52432	-43.87225	3.347927	0.0293994	0.107984
13360	-43.03171	-42.73338	-0.2983297	0.105006	0.307172
13370	-41.71402	-44.59051	2.876484	0.0829018	0.0900109
13380	-39.99665	-42.74783	2.751174	0.0327229	0.149633
13390	-42.03152	-41.46397	-0.5675476	0.188268	0.244199
13400	-40.41823	-42.32444	1.906208	0.0483472	0.197689
13410	-39.93632	-42.65968	2.723366	0.0421079	0.142344
13420	-40.01294	-42.92391	2.910969	0.0374974	0.132816
13430	-40.48771	-41.96481	1.477092	0.0718659	0.20651
13440	-40.4833	-43.782	3.298696	0.0323339	0.108759
13450	-41.98736	-41.72852	-0.2588422	0.222312	0.18689
13460	-40.46012	-42.07818	1.618054	0.113899	0.153853
13470	-41.45187	-42.25098	0.7991149	0.182781	0.146689
13480	-40.42017	-43.48415	3.063978	0.0475442	0.111238
13490	-41.01156	-44.26907	3.25751	0.0484395	0.0957576
13500	-40.15547	-43.2234	3.067927	0.0361964	0.122288
13510	-41.05487	-43.34083	2.28596	0.104953	0.112464
