Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]
3966	0	-41.44807	-41.73214	0.2840621	0.187471	0.180816
3967	1	-40.14257	-42.33576	2.193188	0.0817246	0.142684
3968	0	-40.04781	-42.45896	2.411144	0.068626	0.139356
3969	1	-40.78497	-43.92049	3.13552	0.00937454	0.144016
3970	0	-40.38726	-42.12025	1.732983	0.0594165	0.199674
3971	1	-40.89403	-42.03215	1.138118	0.14629	0.157632
3972	0	-44.80441	-42.96171	-1.8427	0.160701	0.367866
3973	1	-41.61107	-43.54428	1.933203	0.022392	0.22161
3974	0	-41.63604	-42.31447	0.6784365	0.19583	0.142735
3975	1	-41.75906	-42.4847	0.7256379	0.201527	0.133482
3976	0	-40.90366	-44.24055	3.336888	0.0409727	0.0972422
3977	1	-41.20755	-42.00561	0.798061	0.169525	0.160025
3978	0	-40.07302	-42.15352	2.080498	0.05497	0.177931
3979	1	-41.40555	-42.10599	0.7004389	0.0882001	0.248707
3980	0	-40.04747	-42.62334	2.575875	0.0613725	0.134195
3981	1	-40.49286	-41.76187	1.269011	0.118631	0.175426
3982	0	-40.58392	-44.00439	3.42046	0.0238227	0.108094
3983	1	-41.15064	-41.68837	0.5377247	0.166113	0.183057
3984	0	-40.14815	-41.97141	1.823259	0.0900196	0.162268
3985	1	-41.38494	-41.62041	0.2354683	0.180398	0.191551
3986	0	-40.38281	-42.58359	2.200783	0.0358866	0.187949
3987	1	-40.4727	-41.70485	1.232157	0.0971875	0.199648
3988	0	-40.34737	-41.72646	1.379089	0.0985318	0.18723
3989	1	-41.15976	-42.51369	1.353929	0.0554754	0.232182
3990	0	-39.98694	-42.5597	2.572758	0.0373737	0.158429
3991	1	-41.63624	-43.59729	1.961047	0.136068	0.105836
3992	0	-40.03337	-42.89628	2.862913	0.0293814	0.144554
3993	1	-40.19981	-41.81907	1.61926	0.0878383	0.179823
3994	0	-42.62153	-44.93835	2.316822	0.138841	0.0762496
3995	1	-40.06347	-41.98073	1.917254	0.0800054	0.165198
3996	0	-42.59542	-41.51479	-1.080627	0.238399	0.232736
3997	1	-39.92525	-42.4795	2.554258	0.0524968	0.1447
3998	0	-43.19143	-44.71594	1.524508	0.2324	0.0424027
3999	1	-40.3587	-42.84429	2.485586	0.0777138	0.124658
4000	0	-40.40506	-43.7297	3.324641	0.0240989	0.115039
4001	1	-42.18965	-42.62514	0.4354955	0.0812714	0.275603
4002	0	-41.17614	-43.46953	2.293386	0.0176564	0.199201
4003	1	-40.6677	-42.41834	1.750635	0.0483298	0.209431
4004	0	-40.75141	-41.97696	1.225548	0.0772543	0.220079
4005	1	-40.51542	-43.18974	2.674318	0.0725329	0.115616
4006	0	-40.24849	-42.69226	2.443771	0.0307901	0.174733
4007	1	-40.41492	-43.45352	3.038593	0.0490177	0.111678
4008	0	-42.16944	-42.94695	0.7775051	0.0623617	0.268738
4009	1	-40.47342	-43.71091	3.237496	0.0143279	0.131378
4010	0	-40.24953	-41.83656	1.587025	0.0806645	0.189426
4011	1	-40.68199	-41.66879	0.986799	0.104249	0.211077
4012	0	-40.18313	-42.75665	2.573514	0.067529	0.128217
4013	1	-41.59893	-41.9927	0.3937643	0.103554	0.256466
4014	0	-42.41144	-44.9883	2.576868	0.112315	0.0831774
4015	1	-43.87203	-43.6617	-0.2103295	0.311868	0.0936784
4016	0	-40.17411	-42.77386	2.599752	0.0283359	0.165432
4017	1	-41.27883	-43.64397	2.365141	0.105351	0.106098
4018	0	-42.03307	-43.68288	1.649808	0.171489	0.0938701
4019	1	-41.85831	-41.51165	-0.3466611	0.20324	0.21258
4020	0	-41.91036	-41.78092	-0.1294384	0.13461	0.26484
4021	1	-40.71191	-42.97427	2.262365	0.0980872	0.121108
4022	0	-40.21612	-43.30182	3.085697	0.0208614	0.136284
4023	1	-39.96865	-42.63842	2.669771	0.0513666	0.137125
4024	0	-40.42781	-41.6883	1.260498	0.103449	0.19125
4025	1	-41.26585	-41.56955	0.3036977	0.13422	0.232587
4026	0	-40.84298	-44.35872	3.515739	0.0119478	0.112788
4027	1	-40.56621	-41.65968	1.093467	0.120066	0.187221
4028	0	-40.79781	-41.58416	0.7863473	0.120693	0.20974
4029	1	-39.95736	-42.22688	2.269524	0.0657279	0.152927
4030	0	-41.10236	-43.22197	2.119617	0.114564	0.115389
4031	1	-41.954	-43.24076	1.286763	0.19029	0.10243
4032	0	-40.75405	-41.81271	1.058666	0.0905747	0.219335
4033	1	-40.07693	-42.43462	2.357696	0.0404272	0.171583
4034	0	-39.92525	-42.4285	2.503247	0.045532	0.155509
4035	1	-40.81353	-42.12903	1.315491	0.0684868	0.222068
4036	0	-40.08308	-41.99663	1.913554	0.0830563	0.162426
4037	1	-39.92893	-42.38544	2.456508	0.0571096	0.147454
4038	0	-40.91832	-41.56704	0.6487215	0.142618	0.198187
4039	1	-41.41792	-44.93284	3.514916	0.00497778	0.11982
4040	0	-41.80064	-41.77735	-0.0232832	0.130449	0.261
4041	1	-41.34608	-43.61023	2.264147	0.112254	0.106806
4042	0	-40.84292	-41.5598	0.7168763	0.130216	0.205452
4043	1	-43.07298	-41.75075	-1.322228	0.274991	0.214352
4044	0	-40.87082	-42.3018	1.430974	0.0594825	0.222369
4045	1	-40.36977	-41.84116	1.471386	0.0802292	0.198577
4046	0	-41.11198	-43.43947	2.327487	0.103996	0.110291
4047	1	-41.37387	-44.77834	3.404476	0.0447215	0.0883997
4048	0	-40.5038	-43.84764	3.343838	0.0288611	0.10883
4049	1	-40.40827	-43.73727	3.329006	0.0231982	0.115611
4050	0	-41.05512	-42.84603	1.790908	0.129255	0.125471
4051	1	-41.60775	-42.44939	0.841636	0.189809	0.136457
4052	0	-41.46707	-43.40446	1.937385	0.0242676	0.219419
4053	1	-40.63508	-42.0092	1.374115	0.128124	0.158013
4054	0	-43.10138	-42.09688	-1.004496	0.156484	0.308913
4055	1	-39.92517	-42.59658	2.671412	0.0436401	0.144727
4056	0	-41.52746	-44.57181	3.044344	0.0044956	0.155766
4057	1	-39.92114	-42.42283	2.501691	0.0463024	0.154856
4058	0	-42.64446	-42.64749	0.003038667	0.262778	0.126688
4059	1	-40.4099	-41.76867	1.358774	0.11168	0.175613
4060	0	-41.07236	-41.68589	0.6135291	0.160538	0.182919
4061	1	-44.12764	-45.9855	1.85786	0.227437	0.0222431
4062	0	-42.02654	-42.89264	0.8660961	0.0607915	0.263631
4063	1	-42.24934	-43.06594	0.8166051	0.227581	0.100572
4064	0	-40.0536	-42.72332	2.669721	0.0570086	0.131486
4065	1	-41.68078	-42.73009	1.049312	0.0588918	0.251723
4066	0	-41.58673	-43.83259	2.245863	0.0140564	0.206382
4067	1	-40.28863	-42.7618	2.473173	0.0760555	0.127252
4068	0	-40.69657	-42.60977	1.913201	0.113242	0.132267
4069	1	-40.88769	-42.36798	1.480294	0.136343	0.141792
4070	0	-41.77963	-42.3554	0.5757694	0.206407	0.139896
4071	1	-40.14739	-42.71224	2.564841	0.0665351	0.129864
4072	0	-42.82659	-41.85373	-0.9728611	0.167643	0.29537
4073	1	-41.45338	-43.91521	2.461833	0.103219	0.100943
4074	0	-40.7488	-43.86069	3.111894	0.0526189	0.102552
4075	1	-40.41241	-43.53486	3.122454	0.0434143	0.110961
4076	0	-41.03799	-43.02272	1.984731	0.119665	0.120453
4077	1	-40.03383	-42.65177	2.617941	0.0333878	0.15901
4078	0	-40.30451	-41.76702	1.46251	0.0897592	0.189716
4079	1	-40.41336	-42.55941	2.146052	0.094536	0.133425
4080	0	-40.40826	-41.80358	1.395317	0.112343	0.172196
4081	1	-43.42319	-41.77793	-1.645268	0.288281	0.225407
4082	0	-40.79778	-42.10641	1.308633	0.137695	0.153377
4083	1	-40.99936	-43.35459	2.355232	0.100155	0.112041
4084	0	-43.34477	-41.56181	-1.782964	0.243006	0.281059
4085	1	-40.97113	-41.91929	0.9481579	0.153667	0.164571
4086	0	-43.0584	-44.87108	1.812674	0.0111329	0.241952
4087	1	-40.64476	-42.24751	1.602752	0.122736	0.14617
4088	0	-42.9563	-43.74088	0.7845865	0.259212	0.0713535
4089	1	-41.74085	-42.43094	0.6900931	0.201448	0.136239
4090	0	-40.22237	-41.95401	1.731636	0.0691526	0.19004
4091	1	-42.30702	-41.90273	-0.4042863	0.243976	0.176188
4092	0	-41.75672	-43.4669	1.710178	0.154926	0.105884
4093	1	-42.43989	-44.08255	1.642659	0.199347	0.0665516
4094	0	-39.95562	-42.69703	2.741415	0.0367283	0.146364
4095	1	-40.46662	-43.13504	2.668424	0.0715833	0.117009
4096	0	-41.19219	-42.84511	1.652917	0.139713	0.125412
4097	1	-42.19638	-43.1193	0.9229158	0.221207	0.0989337
4098	0	-40.05299	-42.75648	2.70349	0.0551774	0.130773
4099	1	-42.75579	-41.71733	-1.038459	0.179879	0.288078
4100	0	-40.71947	-42.54447	1.825004	0.0432434	0.208913
4101	1	-42.19062	-41.5219	-0.6687242	0.222263	0.217829
4102	0	-40.29077	-42.62711	2.336336	0.0822965	0.131324
4103	1	-42.10527	-41.59763	-0.5076369	0.164662	0.263291
4104	0	-40.29743	-42.32417	2.026741	0.0945951	0.142357
4105	1	-40.38923	-41.79215	1.402921	0.110475	0.173491
4106	0	-40.3956	-42.04673	1.65113	0.0643342	0.200926
4107	1	-41.15921	-42.26358	1.104375	0.159867	0.146599
4108	0	-40.2767	-42.52221	2.245516	0.0855902	0.134874
4109	1	-40.7591	-41.68178	0.9226812	0.137581	0.182577
4110	0	-42.59211	-42.41417	-0.1779427	0.109907	0.293198
4111	1	-40.41367	-41.84231	1.428648	0.0806371	0.20139
4112	0	-43.43665	-41.64916	-1.787488	0.226656	0.297751
4113	1	-41.06649	-44.20089	3.134402	0.057269	0.0962059
4114	0	-42.29177	-42.62964	0.3378679	0.240482	0.12375
4115	1	-40.25827	-41.78348	1.525212	0.0893315	0.185418
4116	0	-41.05271	-41.58114	0.5284254	0.125747	0.224124
4117	1	-41.88745	-41.54623	-0.3412238	0.208213	0.207197
4118	0	-41.21032	-42.28678	1.076465	0.163046	0.145522
4119	1	-40.28474	-42.07669	1.791945	0.0606952	0.193952
4120	0	-41.71691	-42.51003	0.7931179	0.19721	0.132712
4121	1	-40.80371	-41.58002	0.7763122	0.121821	0.209368
4122	0	-41.03245	-41.52744	0.4949965	0.14485	0.20754
4123	1	-42.01522	-44.20841	2.193194	0.13085	0.0935578
4124	0	-40.68144	-43.6213	2.939856	0.0615993	0.106537
4125	1	-41.32479	-41.93778	0.6129963	0.0981188	0.245379
4126	0	-43.92435	-42.5712	-1.353153	0.152849	0.338825
4127	1	-42.79606	-43.26943	0.473367	0.262022	0.0919977
4128	0	-41.28778	-43.37316	2.085374	0.120659	0.111875
4129	1	-40.20126	-42.34653	2.14527	0.0862274	0.141792
4130	0	-42.64488	-43.96004	1.315159	0.227167	0.0634123
4131	1	-40.20828	-42.76164	2.553358	0.0285752	0.168689
4132	0	-42.31311	-41.48604	-0.8270734	0.195686	0.25634
4133	1	-41.98348	-41.59327	-0.3902067	0.159743	0.259359
4134	0	-41.19293	-41.86382	0.6708947	0.170033	0.1691
4135	1	-40.4071	-41.91142	1.504312	0.112538	0.163786
4136	0	-40.81402	-42.70287	1.888851	0.0380239	0.20932
4137	1	-39.9595	-42.58142	2.621924	0.0531492	0.138948
4138	0	-40.53801	-41.77769	1.239684	0.0889174	0.20735
4139	1	-40.08794	-42.37612	2.28818	0.0755227	0.141727
4140	0	-40.52293	-41.88013	1.357198	0.0792348	0.208177
4141	1	-41.65568	-41.9332	0.2775224	0.202747	0.166033
4142	0	-40.16748	-41.86051	1.693029	0.0891199	0.172982
4143	1	-40.07786	-42.83412	2.756254	0.0535472	0.128426
4144	0	-40.13903	-42.67777	2.538744	0.0674272	0.130939
4145	1	-41.84762	-44.22271	2.375093	0.115549	0.0951501
4146	0	-41.76228	-42.23262	0.4703377	0.207419	0.146829
4147	1	-40.49678	-42.71055	2.213768	0.0943473	0.12851
4148	0	-41.47257	-43.57453	2.101959	0.0190863	0.212197
4149	1	-40.58098	-41.86205	1.281073	0.126035	0.167113
4150	0	-45.17015	-43.19537	-1.974785	0.368175	0.170347
4151	1	-40.04742	-42.37045	2.323028	0.0719453	0.142678
4152	0	-40.48783	-43.68352	3.195682	0.0406112	0.108245
4153	1	-41.49223	-43.32029	1.828061	0.02769	0.224236
4154	0	-40.90477	-41.55813	0.6533514	0.139738	0.200718
4155	1	-41.7851	-42.63787	0.8527756	0.199132	0.126295
4156	0	-42.15089	-42.04719	-0.1037034	0.235825	0.161685
4157	1	-40.39019	-41.76774	1.377548	0.0883759	0.197502
4158	0	-41.33919	-42.34792	1.008732	0.171142	0.142531
4159	1	-40.02035	-42.04662	2.02627	0.0751879	0.1618
4160	0	-41.1098	-44.72412	3.614323	0.00981199	0.107494
4161	1	-42.34932	-42.63739	0.2880726	0.244345	0.123639
4162	0	-40.45277	-42.50216	2.049393	0.0997624	0.135483
4163	1	-40.1987	-43.15584	2.957132	0.0212905	0.145544
4164	0	-40.09144	-42.04445	1.953003	0.0624686	0.180041
4165	1	-40.13048	-42.58511	2.454631	0.0344006	0.170304
4166	0	-40.34871	-42.30097	1.95226	0.0992906	0.143275
4167	1	-40.57215	-42.59	2.017852	0.105009	0.132613
4168	0	-40.73337	-42.19494	1.461563	0.0622862	0.21726
4169	1	-42.0886	-42.61453	0.5259248	0.225607	0.124453
4170	0	-43.58342	-43.20951	-0.3739103	0.305113	0.112761
4171	1	-39.99781	-42.86932	2.871514	0.0396878	0.133599
4172	0	-41.8937	-42.95528	1.061575	0.197502	0.112188
4173	1	-40.14628	-43.25529	3.109012	0.0282098	0.127179
4174	0	-42.17026	-41.46929	-0.7009785	0.212449	0.230074
4175	1	-40.19187	-41.9616	1.769735	0.0684981	0.187823
4176	0	-44.24143	-41.90309	-2.33834	0.317248	0.248673
4177	1	-40.95308	-42.19709	1.244005	0.146528	0.149414
4178	0	-41.62572	-42.48355	0.8578303	0.190258	0.134788
4179	1	-40.61733	-42.06238	1.44505	0.0678856	0.212905
4180	0	-40.27952	-42.33517	2.055656	0.0928323	0.141941
4181	1	-41.8982	-41.98913	0.09093197	0.219393	0.163449
4182	0	-40.17038	-43.27067	3.100292	0.0340759	0.12197
4183	1	-40.27616	-41.7987	1.522536	0.099459	0.175492
4184	0	-40.83998	-43.91678	3.076793	0.00905089	0.148766
4185	1	-40.22625	-42.21682	1.990572	0.0515456	0.188133
4186	0	-40.10407	-42.05451	1.950445	0.0615385	0.181164
4187	1	-41.47593	-41.54292	0.06699547	0.182085	0.20256
4188	0	-40.06304	-42.70747	2.644432	0.0313069	0.159094
4189	1	-40.67614	-41.76907	1.092925	0.132973	0.174355
4190	0	-40.69775	-41.6017	0.9039485	0.117079	0.204491
4191	1	-41.45854	-41.4776	0.01905494	0.162723	0.225535
4192	0	-40.89799	-42.96791	2.069922	0.111984	0.121714
4193	1	-43.98027	-43.45462	-0.5256496	0.320061	0.109249
4194	0	-40.45562	-41.80502	1.349403	0.116281	0.171718
4195	1	-40.7516	-41.99972	1.248123	0.0756094	0.220022
4196	0	-41.72951	-42.9162	1.186689	0.182779	0.117483
4197	1	-41.6652	-41.49099	-0.1742124	0.188563	0.214261
4198	0	-40.35375	-41.8229	1.46915	0.0819355	0.197039
4199	1	-40.08769	-42.33524	2.247549	0.044863	0.175448
4200	0	-43.59886	-44.26505	0.6661839	0.281184	0.0583047
4201	1	-41.48572	-42.57084	1.085117	0.175324	0.132593
4202	0	-45.13292	-42.1239	-3.009022	0.254554	0.361911
4203	1	-41.02805	-42.09424	1.066188	0.154646	0.154697
4204	0	-41.90715	-41.65727	-0.2498764	0.14805	0.260477
4205	1	-41.38382	-41.62218	0.2383541	0.18039	0.191341
4206	0	-40.54566	-42.14784	1.60218	0.118447	0.150502
4207	1	-40.66208	-41.60593	0.943842	0.121371	0.197193
4208	0	-42.03222	-42.06967	0.03745473	0.22821	0.158662
4209	1	-40.40287	-41.87867	1.475806	0.0772143	0.201259
4210	0	-41.1661	-43.36373	2.197626	0.111992	0.112081
4211	1	-41.97836	-43.38863	1.41027	0.18464	0.0987714
4212	0	-39.99271	-42.16764	2.174931	0.0558142	0.16997
4213	1	-40.59112	-41.63209	1.040969	0.111043	0.2002
4214	0	-42.03639	-41.86662	-0.1697692	0.227684	0.174805
4215	1	-40.66289	-43.77289	3.109995	0.0109297	0.144385
4216	0	-40.74154	-42.82273	2.08119	0.0317782	0.201071
4217	1	-40.69045	-41.78215	1.091693	0.0917681	0.215653
4218	0	-39.96816	-42.79216	2.823999	0.038806	0.138062
4219	1	-40.2747	-42.10166	1.826969	0.0992137	0.152794
4220	0	-40.40027	-42.7315	2.331229	0.0861609	0.127844
4221	1	-40.83171	-43.22828	2.396565	0.0198434	0.189238
4222	0	-42.15061	-44.10381	1.953197	0.153063	0.0894323
4223	1	-40.36496	-41.9259	1.560938	0.109115	0.162942
4224	0	-42.11371	-41.65329	-0.4604188	0.227089	0.197304
4225	1	-40.79653	-42.18175	1.385216	0.064705	0.220595
4226	0	-41.14223	-41.86519	0.7229563	0.0978661	0.237344
4227	1	-40.7931	-43.78449	2.991385	0.0101049	0.154148
4228	0	-42.3427	-42.88379	0.5410896	0.0713578	0.277559
4229	1	-40.24695	-42.29312	2.046172	0.0476369	0.187851
4230	0	-40.4119	-43.74157	3.329672	0.0238363	0.114922
4231	1	-40.1198	-42.9451	2.825293	0.0253983	0.151372
4232	0	-41.40613	-41.47969	0.07355931	0.163969	0.220183
4233	1	-41.726	-44.37621	2.650205	0.0967383	0.0932275
4234	0	-41.07806	-44.52477	3.446702	0.0366116	0.0933273
4235	1	-40.00252	-42.88897	2.886447	0.0328507	0.139311
4236	0	-40.80223	-41.57891	0.7766822	0.122177	0.208984
4237	1	-41.0316	-41.90063	0.8690333	0.158203	0.165998
4238	0	-40.01547	-42.84464	2.829171	0.0451746	0.131304
4239	1	-40.24825	-41.79504	1.546786	0.0952104	0.177913
4240	0	-41.07751	-41.73723	0.6597236	0.10743	0.232546
4241	1	-41.52425	-41.51701	-0.007236913	0.152738	0.237502
4242	0	-41.46688	-43.39093	1.924047	0.0247184	0.219973
4243	1	-40.20914	-42.69055	2.481405	0.0728626	0.129825
4244	0	-40.31049	-41.75632	1.445834	0.0917722	0.188959
4245	1	-43.60012	-42.09912	-1.500997	0.305077	0.197738
4246	0	-40.94344	-42.86728	1.923836	0.120006	0.124701
4247	1	-42.35031	-41.55051	-0.799796	0.232723	0.217248
4248	0	-41.02929	-42.79035	1.761055	0.0387927	0.218183
4249	1	-41.20536	-43.37579	2.170425	0.114292	0.111832
4250	0	-40.78196	-42.08826	1.306299	0.136996	0.154251
4251	1	-40.21593	-42.28857	2.072638	0.0475896	0.185904
4252	0	-40.69744	-41.9053	1.207855	0.1342	0.164466
4253	1	-40.63404	-42.89123	2.257186	0.0962926	0.123292
4254	0	-41.1951	-41.51628	0.3211805	0.142924	0.222565
4255	1	-40.18241	-42.04305	1.860644	0.0926658	0.156804
4256	0	-40.86418	-41.97592	1.111744	0.145186	0.160724
4257	1	-40.02585	-42.10502	2.079163	0.0763133	0.156688
4258	0	-40.57979	-43.3343	2.754507	0.0697935	0.112312
4259	1	-40.72189	-41.91135	1.189458	0.0814462	0.218607
4260	0	-42.00106	-43.10382	1.102766	0.202276	0.10431
4261	1	-41.57511	-42.88114	1.306035	0.169882	0.121385
4262	0	-41.24885	-43.52968	2.280823	0.109338	0.108466
4263	1	-40.30528	-42.28847	1.983191	0.0963849	0.143849
4264	0	-43.26127	-42.38478	-0.8764893	0.139228	0.316523
4265	1	-40.91658	-42.56581	1.649234	0.0466012	0.218801
4266	0	-41.15225	-41.60758	0.455324	0.163671	0.191709
4267	1	-40.52675	-42.8166	2.28985	0.028867	0.188257
4268	0	-40.11067	-43.17495	3.064282	0.0314627	0.127297
4269	1	-43.25059	-41.53957	-1.711014	0.246157	0.272486
4270	0	-40.12582	-43.21072	3.084899	0.0300808	0.127125
4271	1	-40.98034	-43.3649	2.384563	0.0982202	0.111765
4272	0	-42.31281	-45.01354	2.700731	0.102373	0.0837854
4273	1	-39.97297	-42.17855	2.205589	0.068666	0.154808
4274	0	-41.35722	-41.97831	0.6210862	0.180874	0.162013
4275	1	-40.3365	-42.21937	1.882871	0.0527336	0.195061
4276	0	-40.62746	-43.83936	3.211899	0.011298	0.136336
4277	1	-41.3506	-43.11186	1.761254	0.139209	0.117752
4278	0	-41.50089	-43.09952	1.598624	0.152329	0.116888
4279	1	-40.41665	-43.61826	3.201602	0.0378299	0.110581
4280	0	-40.35408	-43.16658	2.812493	0.0190009	0.158734
4281	1	-42.50107	-45.7631	3.262036	0.0681501	0.0757059
4282	0	-40.0054	-42.03569	2.030283	0.0695326	0.167153
4283	1	-40.22195	-42.93826	2.71631	0.0616895	0.123294
4284	0	-41.16604	-44.03957	2.873534	0.0746494	0.0984855
4285	1	-41.41987	-44.88988	3.470005	0.0409145	0.0872682
4286	0	-41.57479	-43.93416	2.359371	0.111366	0.100518
4287	1	-41.11756	-42.1273	1.00974	0.160439	0.153158
4288	0	-40.06927	-42.77095	2.701683	0.0296746	0.156412
4289	1	-40.51212	-41.74638	1.234254	0.0918994	0.204778
4290	0	-40.10184	-41.9106	1.808763	0.0815744	0.171806
4291	1	-44.42408	-46.33424	1.910162	0.227208	0.0185306
4292	0	-42.58125	-42.89103	0.3097852	0.255779	0.11057
4293	1	-40.60931	-43.93086	3.321545	0.0348042	0.104567
4294	0	-42.62888	-41.78477	-0.8441122	0.165916	0.287395
4295	1	-39.91574	-42.50105	2.585309	0.0453597	0.149497
4296	0	-41.68097	-41.47644	-0.2045277	0.168824	0.236285
4297	1	-46.78115	-50.36038	3.579231	0.0884181	0.031533
4298	0	-40.5683	-41.66013	1.091835	0.120327	0.187083
4299	1	-40.79455	-43.48088	2.686331	0.0782794	0.108964
4300	0	-40.62401	-41.64007	1.016058	0.108319	0.204802
4301	1	-40.11559	-43.17981	3.064223	0.0272878	0.131476
4302	0	-41.62342	-42.65392	1.0305	0.0612657	0.250767
4303	1	-40.53207	-41.99631	1.464234	0.0705048	0.20884
4304	0	-40.25704	-42.20455	1.947511	0.0525483	0.190375
4305	1	-41.47938	-41.49498	0.01559716	0.156297	0.232222
4306	0	-40.10123	-42.24013	2.138897	0.0811379	0.147362
4307	1	-40.61487	-43.49709	2.882225	0.0134313	0.159049
4308	0	-40.51684	-42.9866	2.469761	0.0829975	0.120567
4309	1	-40.36871	-42.99615	2.627438	0.0709911	0.120691
4310	0	-40.08552	-41.93747	1.851949	0.0812298	0.168895
4311	1	-42.19017	-43.78289	1.59272	0.186405	0.083257
4312	0	-40.10175	-42.82574	2.723985	0.0564829	0.127923
4313	1	-42.9175	-42.57378	-0.3437185	0.278177	0.137422
4314	0	-40.22553	-41.87196	1.646434	0.0967756	0.168838
4315	1	-40.15166	-43.15606	3.004398	0.0412786	0.121994
4316	0	-40.21677	-42.70449	2.487714	0.0303209	0.171891
4317	1	-40.44514	-41.86512	1.41998	0.115706	0.166974
4318	0	-39.99334	-42.82734	2.833999	0.0426722	0.133442
4319	1	-40.48052	-43.56216	3.081642	0.0481191	0.109332
4320	0	-39.91509	-42.36947	2.454379	0.0499994	0.154725
4321	1	-41.51957	-41.92773	0.4081648	0.105907	0.253027
4322	0	-40.988	-42.0108	1.022806	0.0815645	0.231048
4323	1	-41.60679	-41.73265	0.1258631	0.127209	0.253
4324	0	-40.73581	-42.27772	1.541915	0.12835	0.145141
4325	1	-43.06462	-41.5313	-1.533321	0.252461	0.25279
4326	0	-40.10453	-41.91118	1.80665	0.0767242	0.176815
4327	1	-40.63031	-41.65286	1.022554	0.125646	0.186986
4328	0	-40.17368	-42.05254	1.87886	0.0917593	0.156338
4329	1	-41.48938	-41.78106	0.2916746	0.117833	0.249881
4330	0	-40.12595	-42.74241	2.616459	0.0295279	0.162981
4331	1	-40.06422	-43.0219	2.957683	0.0278828	0.13891
4332	0	-39.93338	-42.36501	2.431633	0.047473	0.158965
4333	1	-40.86429	-41.70949	0.8452014	0.103741	0.222256
4334	0	-41.0675	-42.09647	1.028976	0.157479	0.154669
4335	1	-40.0784	-41.93486	1.856461	0.0788838	0.170901
4336	0	-40.09511	-42.04954	1.954422	0.0620195	0.180383
4337	1	-42.15504	-42.23947	0.08443128	0.105683	0.277649
4338	0	-40.38227	-43.01955	2.63728	0.02189	0.16905
4339	1	-40.1524	-41.94671	1.794309	0.0903289	0.16414
4340	0	-42.55101	-43.33148	0.7804678	0.243828	0.0870484
4341	1	-39.97372	-42.10188	2.128162	0.0641199	0.165189
4342	0	-41.35631	-43.43082	2.074519	0.0214455	0.211906
4343	1	-41.04561	-42.12891	1.083298	0.155104	0.152949
4344	0	-41.2354	-41.71944	0.4840424	0.172564	0.180652
4345	1	-40.25085	-42.13091	1.880055	0.096634	0.151373
4346	0	-40.10142	-42.39736	2.295938	0.0759569	0.140708
4347	1	-41.20788	-44.90052	3.69264	0.0140404	0.0973638
4348	0	-39.93974	-42.23744	2.2977	0.0546022	0.16193
4349	1	-42.14121	-41.45467	-0.6865363	0.203107	0.238328
4350	0	-40.55313	-43.97073	3.417607	0.019531	0.112601
4351	1	-40.10616	-43.15214	3.045978	0.0338982	0.126241
4352	0	-40.1233	-43.20529	3.081993	0.0301469	0.127278
4353	1	-40.01382	-42.50773	2.493913	0.0631655	0.138579
4354	0	-39.98588	-42.12738	2.1415	0.0707648	0.157539
4355	1	-41.69393	-42.8321	1.138167	0.183168	0.120751
4356	0	-42.27592	-44.01076	1.734841	0.180986	0.0779649
4357	1	-40.25614	-42.84994	2.593805	0.0260623	0.168154
4358	0	-42.13125	-43.94437	1.813114	0.0196849	0.233367
4359	1	-40.64307	-42.48461	1.841538	0.114345	0.136565
4360	0	-40.35328	-41.78817	1.434888	0.0858424	0.195714
4361	1	-42.17013	-43.06894	0.8988173	0.220463	0.101493
4362	0	-40.89794	-42.37468	1.476741	0.0560776	0.222325
4363	1	-40.44188	-42.75678	2.314901	0.0299972	0.185238
4364	0	-40.37322	-41.83853	1.465314	0.109812	0.169452
4365	1	-40.28088	-41.81536	1.534483	0.100826	0.173224
4366	0	-40.56057	-41.97712	1.416553	0.0725174	0.210421
4367	1	-41.99026	-43.31839	1.328135	0.039447	0.250155
4368	0	-41.93531	-42.88896	0.9536539	0.204301	0.113523
4369	1	-42.16819	-41.45588	-0.7123087	0.200881	0.242496
4370	0	-40.11095	-42.87628	2.76533	0.0546192	0.12667
4371	1	-40.2187	-41.92699	1.708295	0.0967148	0.164237
4372	0	-41.10027	-41.88509	0.7848128	0.163263	0.167286
4373	1	-40.38462	-43.64672	3.2621	0.0175478	0.126303
4374	0	-39.9168	-42.50805	2.591252	0.0448951	0.149514
4375	1	-41.12986	-42.55576	1.425897	0.0524577	0.229776
4376	0	-42.34404	-46.13857	3.794531	0.00285027	0.100875
4377	1	-41.44968	-42.87813	1.428453	0.0450261	0.237015
4378	0	-40.41417	-43.74168	3.327508	0.0199645	0.118957
4379	1	-39.92961	-42.24657	2.316967	0.0595427	0.155537
4380	0	-40.54464	-41.64229	1.097649	0.111117	0.195855
4381	1	-39.92928	-42.24881	2.319524	0.0594829	0.155404
4382	0	-40.1293	-43.07297	2.943667	0.0444704	0.123379
4383	1	-41.5329	-43.1532	1.620304	0.152271	0.115312
4384	0	-41.021	-41.83296	0.8119614	0.0966758	0.231827
4385	1	-40.32688	-42.14741	1.820526	0.0567962	0.195697
4386	0	-41.32809	-41.79525	0.4671535	0.179686	0.174803
4387	1	-40.6371	-43.4835	2.846398	0.0660019	0.109178
4388	0	-44.38969	-45.54795	1.158253	0.273299	0.029106
4389	1	-41.62182	-42.2075	0.5856781	0.0885152	0.257041
